"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"16252","PACS2",23241,"ENSG00000179364","Oligodendrocyte",0.73,0.763,2.31510173486476,1.60470624023094,0.633,0.266,0,0
"16253","PACSIN2",11252,"ENSG00000100266","VLMC",0.636,0.661,2.07537690806307,1.43854165242314,0.414,0.172,NA,NA
"16254","PACSIN2",11252,"ENSG00000100266","Microglia",0.657,0.661,2.73844675689496,1.89814664865528,0.555,0.11,1.83584871714881e-45,9.23083093469591e-41
"16255","PACSIN2",11252,"ENSG00000100266","Pericyte",0.531,0.661,2.07503398587567,1.43830395687579,0.47,0.0600000000000001,0.0271316450235739,1
"16256","PACSIN2",11252,"ENSG00000100266","Endothelial",0.514,0.661,1.94901485487436,1.35095415152563,0.495,0.01,1.37054230405456e-07,0.00689122375901675
"16257","PADI2",11240,"ENSG00000117115","Astrocyte",0.65,0.168,3.21041182925775,2.22528790788631,0.772,0.544,0,0
"16258","PADI2",11240,"ENSG00000117115","Microglia",0.36,0.177,2.87279040769344,1.99126657143236,0.604,0.208,8.246368907916e-64,4.14635675058924e-59
"16259","PADI2",11240,"ENSG00000117115","Oligodendrocyte",0.697,0.158,4.69827932363821,3.25659906666291,0.808,0.616,0,0
"16260","PADI4",23569,"ENSG00000159339, ENSG00000280908","L2/3 IT",0.315,0.233,1.4970490133736,1.03767530277996,0.549,0.0980000000000001,6.27862768967898e-270,3.15695678864749e-265
"16261","PAFAH1B2",5049,"ENSG00000168092","VLMC",0.455,0.63,1.73086841749559,1.19974656350733,0.443,0.114,NA,NA
"16262","PAFAH1B3",5050,"ENSG00000079462","LAMP5",0.243,0.162,1.22258413356235,0.847430745176062,0.545,0.0900000000000001,9.91685394804611e-37,4.98629333361707e-32
"16263","PAFAH1B3",5050,"ENSG00000079462","VIP",0.227,0.161,1.37610002067688,0.953839849500662,0.538,0.0760000000000001,3.25263103674651e-53,1.63545541158651e-48
"16264","PAFAH2",5051,"ENSG00000158006","Microglia",0.207,0.229,2.2729695092509,1.57550240683599,0.492,0.016,0.0066865519597523,1
"16265","PAFAH2",5051,"ENSG00000158006","Endothelial",0.171,0.229,1.68412560075255,1.16734691187046,0.475,0.05,0.04291081301368,1
"16266","PAFAH2",5051,"ENSG00000158006","Oligodendrocyte",0.205,0.23,1.45745564757159,1.01023127290542,0.492,0.016,1.62579515367239e-15,8.17466061218015e-11
"16267","PAFAH2",5051,"ENSG00000158006","Astrocyte",0.265,0.228,1.85585733704587,1.28638228069484,0.526,0.052,3.440194982056e-18,1.72976443892758e-13
"16268","PAFAH2",5051,"ENSG00000158006","Pericyte",0.156,0.229,2.76403552399867,1.91588343042721,0.473,0.054,0.0144630708662893,1
"16269","PAG1",55824,"ENSG00000076641","Pericyte",0.625,0.578,2.89472329584963,2.00646929101937,0.599,0.198,0.00024356714574761,1
"16270","PAG1",55824,"ENSG00000076641","Microglia",0.737,0.575,3.47736836770785,2.41032807984504,0.706,0.412,4.97914724882203e-184,2.5035650281802e-179
"16271","PAG1",55824,"ENSG00000076641","VLMC",0.727,0.578,2.52094840772473,1.74738828115149,0.673,0.346,NA,NA
"16272","PAG1",55824,"ENSG00000076641","OPC",0.515,0.579,1.1161822149115,0.773678555257064,0.509,0.018,3.16791587684669e-17,1.59285978203728e-12
"16273","PAGE2B",389860,"ENSG00000238269","Microglia",0.125,0.221,1.21102596853391,0.839419235674156,0.456,0.088,3.04083237491547e-16,1.52896092643125e-11
"16274","PAGE2B",389860,"ENSG00000238269","Pericyte",0.25,0.219,2.90815184365895,2.0157772510724,0.525,0.05,2.65062947940211e-05,1
"16275","PAGR1",79447,"ENSG00000280789","Astrocyte",0.386,0.419,1.85333523570844,1.28463409326371,0.523,0.046,3.42030398976764e-84,1.71976304909507e-79
"16276","PAIP1",10605,"ENSG00000172239","Pericyte",0.188,0.481,1.28389884435441,0.889930864088427,0.369,0.262,0.000246307050765338,1
"16277","PAIP2B",400961,"ENSG00000124374","L5/6 NP",0.473,0.181,1.96638800996807,1.36299630499624,0.662,0.324,1.05763819469801e-109,5.31791060676104e-105
"16278","PAIP2B",400961,"ENSG00000124374","Oligodendrocyte",0.213,0.185,2.73295908677252,1.89434288558205,0.521,0.042,9.73343417329656e-65,4.89406803667524e-60
"16279","PAK2",5062,"ENSG00000180370","VLMC",0.545,0.754,1.88629436457841,1.30747962051363,0.393,0.214,NA,NA
"16280","PAK2",5062,"ENSG00000180370","Pericyte",0.469,0.754,2.10197520937492,1.45697818998512,0.382,0.236,0.000409492697414711,1
"16281","PAK2",5062,"ENSG00000180370","Microglia",0.585,0.757,1.79027292748411,1.2409226321184,0.433,0.134,8.87933732943997e-30,4.46461960261571e-25
"16282","PAK4",10298,"ENSG00000130669","Astrocyte",0.372,0.288,1.7784066671168,1.23269756720102,0.555,0.11,2.68210946580664e-28,1.34859146050223e-23
"16283","PAK4",10298,"ENSG00000130669","Endothelial",0.371,0.29,3.19961946893679,2.21780721375825,0.555,0.11,1.16329300942565e-05,0.584915358069309
"16284","PAK4",10298,"ENSG00000130669","Oligodendrocyte",0.289,0.29,1.94370596178178,1.3472743072466,0.507,0.014,7.43275330481178e-27,3.73726268919241e-22
"16285","PAK7",57144,"ENSG00000101349","L5/6 NP",0.991,0.878,1.130837864528,0.783837077468018,0.795,0.59,3.1713037484419e-128,1.59456323775407e-123
"16286","PAK7",57144,"ENSG00000101349","L6 CT",0.997,0.874,1.10096477449702,0.76313062933842,0.799,0.598,0,0
"16287","PALD1",27143,"ENSG00000107719","Microglia",0.837,0.303,6.83407073412096,4.73701686110318,0.88,0.76,0,0
"16288","PALD1",27143,"ENSG00000107719","Pericyte",0.781,0.311,4.70682312793267,3.26252118052087,0.807,0.614,2.46874117274203e-26,1.24130774906642e-21
"16289","PALD1",27143,"ENSG00000107719","Endothelial",0.5,0.311,2.68526243588955,1.86128208650036,0.632,0.264,1.67074767264886e-11,8.40068637284572e-07
"16290","PALD1",27143,"ENSG00000107719","VLMC",1,0.311,3.19068577595239,2.21161484965411,0.916,0.832,2.95849620278913e-08,0.0014875614757244
"16291","PALLD",23022,"ENSG00000129116","PAX6",0.877,0.631,1.94974778858456,1.35146218246038,0.764,0.528,1.78972229183409e-75,8.998902655571e-71
"16292","PALLD",23022,"ENSG00000129116","Astrocyte",0.807,0.628,2.27056438856367,1.57383530421272,0.691,0.382,1.74511830443962e-153,8.77462934655284e-149
"16293","PALLD",23022,"ENSG00000129116","OPC",0.727,0.631,2.38538043835778,1.65341972541054,0.623,0.246,1.00748802423769e-59,5.06575053466953e-55
"16294","PALM",5064,"ENSG00000099864","Astrocyte",0.726,0.666,2.22427613659873,1.54175073287018,0.634,0.268,6.70211434982732e-135,3.36989011623667e-130
"16295","PALM",5064,"ENSG00000099864","Endothelial",0.486,0.668,1.53755956583572,1.065755078002,0.433,0.134,0.000724905009243336,1
"16296","PALM2",114299,NA,"Oligodendrocyte",0.799,0.619,3.28515580000585,2.27709648047421,0.744,0.488,0,0
"16297","PALM2.AKAP2",NA,NA,"Oligodendrocyte",0.539,0.561,2.23706269596955,1.55061370044712,0.522,0.044,2.73153370259634e-50,1.37344246100247e-45
"16298","PALMD",54873,"ENSG00000099260","L2/3 IT",0.359,0.09,2.60483259736915,1.80553237069707,0.643,0.286,0,0
"16299","PALMD",54873,"ENSG00000099260","Endothelial",0.814,0.143,6.52813687565406,4.52495966966902,0.881,0.762,1.75262478297938e-70,8.81237267129862e-66
"16300","PALMD",54873,"ENSG00000099260","PAX6",0.185,0.144,1.47958409093212,1.02556954103094,0.523,0.046,0.000435943156820668,1
"16301","PAM",5066,"ENSG00000145730","PVALB",0.998,0.86,1.61832230198571,1.12173554085869,0.885,0.77,0,0
"16302","PAM",5066,"ENSG00000145730","SST",0.984,0.862,1.50764619575944,1.04502070987259,0.816,0.632,0,0
"16303","PAM",5066,"ENSG00000145730","VLMC",1,0.868,1.95333904605051,1.35395145244758,0.86,0.72,0.00269714715060741,1
