"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"3322","CTSK",1513,"ENSG00000143387","VLMC",0.364,0.15,4.38002365009685,3.03600104385051,0.631,0.262,0.00024020387640422,1
"3323","CTSO",1519,"ENSG00000263238, ENSG00000256043","OPC",0.26,0.094,3.74471465532432,2.59563840533956,0.59,0.18,2.42523886524255e-88,1.21943435383261e-83
"3324","CTSS",1520,"ENSG00000163131","VLMC",0.455,0.302,1.6176192822061,1.12124824468056,0.572,0.144,NA,NA
"3325","CTSS",1520,"ENSG00000163131","Microglia",0.457,0.3,4.69287325156326,3.25285186304625,0.619,0.238,4.00534323063439e-203,2.01392662979528e-198
"3326","CTTNBP2",83992,"ENSG00000077063","OPC",0.904,0.882,1.65139584718554,1.14466037546507,0.715,0.43,8.46524218032268e-84,4.25640842068805e-79
"3327","CTTNBP2NL",55917,"ENSG00000143079","Endothelial",0.486,0.58,2.0225275027617,1.40190923614422,0.513,0.026,2.85785234043336e-06,0.14369567352933
"3328","CTTNBP2NL",55917,"ENSG00000143079","Microglia",0.609,0.58,3.25328728139607,2.25500690665122,0.613,0.226,2.26763586080093e-137,1.14018998716932e-132
"3329","CTXN1",404217,"ENSG00000178531","Glutamatergic",0.576,0.081,1.62188881953618,1.1242076624432,0.747,0.494,0,0
"3330","CUBN",8029,"ENSG00000107611","Astrocyte",0.535,0.349,3.00283288725589,2.08140514949411,0.632,0.264,4.29956081851968e-143,2.16186217515988e-138
"3331","CUEDC1",404093,"ENSG00000180891","Oligodendrocyte",0.736,0.398,4.02791807083961,2.79194005432893,0.765,0.53,0,0
"3332","CUEDC1",404093,"ENSG00000180891","VLMC",0.455,0.412,1.37818439956024,0.955284630846878,0.541,0.0820000000000001,NA,NA
"3333","CUEDC1",404093,"ENSG00000180891","Endothelial",0.414,0.412,1.46279889601952,1.01393493050212,0.517,0.034,NA,NA
"3334","CUEDC1",404093,"ENSG00000180891","Astrocyte",0.614,0.406,1.96699648321856,1.36341806651427,0.649,0.298,2.76163249005042e-122,1.38857643232225e-117
"3335","CUEDC1",404093,"ENSG00000180891","Microglia",0.449,0.411,2.50574762742302,1.73685190314304,0.549,0.0980000000000001,5.20642852758115e-43,2.61784432795308e-38
"3336","CUEDC1",404093,"ENSG00000180891","Pericyte",0.375,0.412,1.48741431406159,1.03099703811629,0.478,0.044,NA,NA
"3337","CUEDC1",404093,"ENSG00000180891","OPC",0.515,0.41,1.60057650414939,1.10943509112164,0.582,0.164,2.94354156347855e-38,1.48004213353265e-33
"3338","CUL4B",8450,"ENSG00000158290","Endothelial",0.371,0.496,1.22456660645843,0.848804890674521,0.425,0.15,NA,NA
"3339","CUTC",51076,"ENSG00000119929","Microglia",0.119,0.246,1.65888320630497,1.14985021732853,0.439,0.122,2.17988267311214e-20,1.09606680686752e-15
"3340","CUTC",51076,"ENSG00000119929","VLMC",0.364,0.244,3.7715958097206,2.61427100171953,0.577,0.154,NA,NA
"3341","CUTC",51076,"ENSG00000119929","Oligodendrocyte",0.195,0.246,1.41712681560602,0.982277456733202,0.479,0.042,3.45800423340113e-16,1.73871910859642e-11
"3342","CUX1",1523,"ENSG00000257923","Endothelial",0.943,0.973,1.23738454049221,0.857689605510635,0.551,0.102,NA,NA
"3343","CUX2",23316,"ENSG00000111249","Glutamatergic",0.714,0.537,2.19248627041995,1.51971567675797,0.67,0.34,0,0
"3344","CWC15",51503,"ENSG00000150316","VLMC",0.182,0.521,1.52268787482415,1.05544680730718,0.377,0.246,0.00133767786843742,1
"3345","CWC15",51503,"ENSG00000150316","Pericyte",0.219,0.521,2.40311585501012,1.66571297945917,0.404,0.192,1.71058686656889e-10,8.60100182379505e-06
"3346","CWC22",57703,"ENSG00000163510","Pericyte",0.188,0.582,1.20988180039762,0.838626158756398,0.342,0.316,4.25201444348931e-08,0.00213795538233086
"3347","CWF19L2",143884,"ENSG00000152404","Endothelial",0.571,0.887,1.15561439245754,0.801010857946428,0.477,0.046,9.85437440891026e-17,4.95487799654417e-12
"3348","CX3CL1",6376,"ENSG00000006210","Endothelial",0.229,0.508,1.4085644724792,0.976342492735859,0.388,0.224,1.03378584207599e-09,5.19797859254231e-05
"3349","CX3CR1",1524,"ENSG00000168329","Microglia",0.929,0.021,10.1456156930866,7.03240491270769,0.964,0.928,0,0
"3350","CXCL12",6387,"ENSG00000107562","Endothelial",0.271,0.039,5.57551698129472,3.86465387574854,0.62,0.24,1.96398471856451e-18,9.87511156341424e-14
"3351","CXCL12",6387,"ENSG00000107562","VLMC",0.727,0.039,5.60433229211027,3.88462712719729,0.855,0.71,2.8106577617333e-12,1.41322682917712e-07
"3352","CXCL14",9547,"ENSG00000145824","GABAergic",0.504,0.128,7.66859633998357,5.31546593191193,0.716,0.432,0,0
"3353","CXCL16",58191,"ENSG00000161921","Microglia",0.183,0.067,5.19020742894984,3.59757764589786,0.562,0.124,1.03696489731419e-188,5.2139632001855e-184
"3354","CXorf36",79742,"ENSG00000147113","Oligodendrocyte",0.257,0.12,4.03648148525375,2.79787576088606,0.578,0.156,0,0
"3355","CXorf36",79742,"ENSG00000147113","Astrocyte",0.161,0.125,1.39206661531543,0.964907049557516,0.522,0.044,2.99877571519584e-16,1.50781441735762e-11
