"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"8279","NRROS",375387,"ENSG00000174004","Microglia",0.415,0.164,6.04374307753151,4.18920347421965,0.649,0.298,0,0
"8280","NSMCE1",197370,"ENSG00000169189","Endothelial",0.3,0.303,2.44043231769264,1.69157878035603,0.511,0.022,0.0325232405006997,1
"8281","NSMCE1",197370,"ENSG00000169189","Pericyte",0.344,0.303,2.72374941331819,1.88795922639331,0.536,0.0720000000000001,0.0434301734226242,1
"8282","NSMCE1",197370,"ENSG00000169189","VLMC",0.545,0.303,3.7449020460091,2.59576829466438,0.659,0.318,0.0121062581230559,1
"8283","NSMCE2",286053,"ENSG00000156831","Oligodendrocyte",0.877,0.911,1.68266502328026,1.16633451671354,0.634,0.268,2.53244248846475e-92,1.27333740762496e-87
"8284","NSMCE4A",54780,"ENSG00000107672","Microglia",0.152,0.294,1.51424322704093,1.04959342350541,0.433,0.134,6.5420433519889e-23,3.28940481781354e-18
"8285","NSMCE4A",54780,"ENSG00000107672","Endothelial",0.143,0.292,1.83076609050708,1.26899035389974,0.439,0.122,2.17659639231183e-06,0.109441443201831
"8286","NSMCE4A",54780,"ENSG00000107672","VLMC",0.273,0.291,2.61780739849562,1.8145258175162,0.529,0.0580000000000001,0.00718347322049817,1
"8287","NSMCE4A",54780,"ENSG00000107672","Oligodendrocyte",0.234,0.294,1.53058034922638,1.06091745368672,0.479,0.042,5.33287106481355e-32,2.6814209000989e-27
"8288","NSMCE4A",54780,"ENSG00000107672","Pericyte",0.219,0.291,2.2287687238656,1.54486475706763,0.481,0.038,0.00772709615112002,1
"8289","NSMF",26012,"ENSG00000165802","Astrocyte",0.591,0.451,2.48335941755857,1.72133357859771,0.639,0.278,6.15748377895188e-190,3.09604441889479e-185
"8290","NSUN5",55695,"ENSG00000130305","VLMC",0.182,0.319,2.09928993974125,1.4551169029095,0.442,0.116,NA,NA
"8291","NSUN5",55695,"ENSG00000130305","Microglia",0.217,0.32,2.18003322254909,1.51108388173691,0.458,0.084,1.28303493891785e-28,6.45122797637283e-24
"8292","NSUN7",79730,"ENSG00000179299","Astrocyte",0.251,0.203,1.70196020273314,1.17970891594971,0.531,0.0620000000000001,2.58153294905749e-22,1.2980205821156e-17
"8293","NSUN7",79730,"ENSG00000179299","OPC",0.325,0.202,3.62519482588525,2.51279357254286,0.576,0.152,1.04178604013082e-145,5.2382043883818e-141
"8294","NT5DC1",221294,"ENSG00000178425","Oligodendrocyte",0.563,0.388,2.96916116332196,2.05806568898471,0.649,0.298,3.95172005898493e-283,1.98696436285821e-278
"8295","NT5DC1",221294,"ENSG00000178425","Endothelial",0.271,0.396,1.82237348331906,1.26317304188982,0.471,0.0580000000000001,5.33433162994604e-07,0.0268215528685317
"8296","NT5DC3",51559,"ENSG00000111696","VLMC",0.364,0.443,2.68357412343259,1.86011183748093,0.502,0.004,NA,NA
"8297","NT5E",4907,"ENSG00000135318","VLMC",0.455,0.138,3.38832579944192,2.34860847470169,0.683,0.366,0.000534459210426231,1
"8298","NT5E",4907,"ENSG00000135318","Astrocyte",0.275,0.135,2.2941467140077,1.5901813266053,0.577,0.154,2.01929340248854e-58,1.01532091570526e-53
"8299","NT5E",4907,"ENSG00000135318","OPC",0.379,0.134,3.8361389193283,2.65900887616868,0.637,0.274,7.97220483200673e-138,4.0085043115813e-133
