"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"564","EPHB4",2050,"ENSG00000196411","Endothelial",0.357,0.181,3.16493426058233,2.19376525938022,0.604,0.208,1.01420129478588e-13,5.0995055303129e-09
"565","EPHB6",2051,"ENSG00000275482, ENSG00000106123","SST",0.94,0.4,2.60855463109872,1.80811228788267,0.87,0.74,1.20739576736198e-146,6.07090665787277e-142
"566","EPHX1",2052,"ENSG00000143819","Pericyte",0.438,0.27,2.57658168060412,1.78595032739315,0.619,0.238,3.00751827571383e-06,0.151221026421167
"567","EPN2",22905,"ENSG00000072134","OPC",0.999,0.741,3.2735255176725,2.26903498306573,0.948,0.896,0,0
"568","EPSTI1",94240,"ENSG00000133106","VLMC",0.455,0.159,2.77610395165243,1.92424862702921,0.66,0.32,0.00752255699956475,1
"569","ERBB2IP",55914,"ENSG00000112851","Oligodendrocyte",0.967,0.791,2.89176484776594,2.00441865107132,0.869,0.738,0,0
"570","ERBB3",2065,"ENSG00000065361","Oligodendrocyte",0.716,0.178,4.54356678347221,3.14936050564958,0.815,0.63,0,0
"571","ERBB4",2066,"ENSG00000178568","PVALB",1,0.887,2.81647519727634,1.95223184210911,0.975,0.95,1.89068764361651e-176,9.50656654086815e-172
"572","ERG",2078,"ENSG00000157554","Endothelial",0.943,0.245,7.51164228695147,5.20667367257527,0.96,0.92,2.05030985897432e-226,1.03091630019088e-221
"573","ERICH1.AS1",NA,NA,"Excitatory",0.98,0.364,3.56235863486386,2.46923884389925,0.948,0.896,0,0
"574","ERMAP",114625,"ENSG00000164010","VLMC",0.545,0.227,2.76756791862468,1.91833189980285,0.666,0.332,NA,NA
"575","ERMN",57471,"ENSG00000136541","Oligodendrocyte",0.687,0.038,7.19503516625564,4.98721833951975,0.835,0.67,0,0
"576","ESRRB",2103,"ENSG00000119715","Microglia",0.373,0.262,3.47958203583901,2.41186247766884,0.573,0.146,3.7407210393847e-39,1.88087194581302e-34
"577","ESYT2",57488,"ENSG00000117868","Endothelial",0.886,0.683,3.7455275318812,2.59620184843311,0.856,0.712,1.23054209017342e-37,6.18728868360098e-33
"578","ETF1",2107,"ENSG00000120705","VLMC",0.545,0.406,3.29307483602749,2.28258553796536,0.586,0.172,NA,NA
"579","ETNPPL",64850,"ENSG00000164089","Astrocyte",0.803,0.054,7.96704408144351,5.52233414244937,0.894,0.788,0,0
"580","ETS2",2114,"ENSG00000157557","Endothelial",0.471,0.258,3.6616057435907,2.538031697492,0.653,0.306,3.85471894753104e-19,1.93819123400808e-14
"581","ETV6",2120,"ENSG00000139083","Microglia",0.869,0.628,3.23008080986061,2.23892140633567,0.797,0.594,9.98519983656345e-216,5.02065832982247e-211
"582","EVI2A",2123,"ENSG00000126860","Oligodendrocyte",0.622,0.144,4.97811902419032,3.45056916610934,0.772,0.544,0,0
"583","EYA1",2138,"ENSG00000104313","Astrocyte",0.775,0.334,4.21074681518973,2.91866728300053,0.812,0.624,0,0
"584","EYA2",2139,"ENSG00000064655","Astrocyte",0.921,0.485,4.80679295653031,3.33181498535439,0.908,0.816,0,0
"585","EYA4",2070,"ENSG00000112319","LAMP5",0.891,0.235,4.66006031230091,3.23010766671067,0.913,0.826,0,0
"586","EYS",346007,"ENSG00000188107","PVALB",0.97,0.888,2.80418886637239,1.94371560648361,0.815,0.63,2.68207131378748e-171,1.34857227728548e-166
"587","EZR",7430,"ENSG00000092820","Astrocyte",0.779,0.112,5.38253601233418,3.73088966121181,0.869,0.738,0,0
"588","F11.AS1",NA,NA,"Astrocyte",0.68,0.222,4.79515622364225,3.3237490167621,0.785,0.57,0,0
"589","F13A1",2162,"ENSG00000124491","VLMC",0.636,0.284,6.01880601619758,4.17191842046458,0.746,0.492,7.27294855042275e-12,3.65691126063806e-07
"590","F2R",2149,"ENSG00000181104","VLMC",0.364,0.108,4.11203806723626,2.85024759265998,0.643,0.286,0.000693647112260949,1
"591","F3",2152,"ENSG00000117525","Astrocyte",0.816,0.028,6.30126755931979,4.36770584269636,0.902,0.804,0,0
"592","FA2H",79152,"ENSG00000103089","Oligodendrocyte",0.908,0.209,5.81663284169587,4.03178265457388,0.934,0.868,0,0
"593","FADS2",9415,"ENSG00000134824","Astrocyte",0.727,0.392,2.8197177413834,1.95447940241476,0.738,0.476,7.95092840716794e-254,3.99780631240811e-249
"594","FAM102A",399665,"ENSG00000167106","Oligodendrocyte",0.527,0.322,2.79600251391208,1.93804125935667,0.642,0.284,1.61801415889021e-181,8.13553699231587e-177
"595","FAM105A",54491,"ENSG00000145569","Microglia",0.537,0.154,5.31200446898062,3.68200092079575,0.721,0.442,3.19635051870834e-245,1.60715700431174e-240
"596","FAM107A",11170,"ENSG00000168309","Astrocyte",0.804,0.239,4.18067038921438,2.8978198931344,0.847,0.694,0,0
"597","FAM107B",83641,"ENSG00000065809","Oligodendrocyte",0.911,0.48,5.43955245494904,3.77041044765585,0.903,0.806,0,0
"598","FAM114A1",92689,"ENSG00000197712","VLMC",0.545,0.26,3.83834496060712,2.6605379874613,0.698,0.396,2.85160090295091e-05,1
"599","FAM118A",55007,"ENSG00000100376","Microglia",0.569,0.447,3.13224413005931,2.17110618757605,0.626,0.252,5.1591615821577e-98,2.59407803512471e-93
"600","FAM124A",220108,"ENSG00000150510","Oligodendrocyte",0.726,0.24,4.15693727448536,2.88136935157407,0.8,0.6,0,0
"601","FAM133CP",728640,NA,"VLMC",0.455,0.208,5.51776221743059,3.82462132401221,0.639,0.278,0.00557728233978898,1
"602","FAM149A",25854,"ENSG00000109794","Microglia",0.413,0.258,3.68321955617128,2.55301325074338,0.61,0.22,9.06201783970222e-96,4.55647318998067e-91
"603","FAM153B",202134,"ENSG00000182230, ENSG00000251623","Excitatory",0.929,0.221,2.5802194328,1.78847182507131,0.893,0.786,0,0
"604","FAM162B",221303,"ENSG00000183807","Pericyte",0.438,0.099,4.75223906100785,3.29400110648443,0.682,0.364,5.00549347427429e-10,2.51681217379986e-05
"605","FAM177B",400823,"ENSG00000197520","Microglia",0.617,0.058,7.4242135178133,5.14607266774733,0.796,0.592,0,0
"606","FAM178B",51252,"ENSG00000168754","Oligodendrocyte",0.443,0.344,2.73057635598481,1.89269130245453,0.573,0.146,6.10945349671926e-78,3.07189431268541e-73
"607","FAM180A",389558,"ENSG00000189320","VLMC",0.455,0.047,6.92463381837899,4.79979040761944,0.712,0.424,3.33373238731914e-23,1.67623398166793e-18
"608","FAM184A",79632,"ENSG00000111879","Astrocyte",0.916,0.624,2.6583356101571,1.84261783316249,0.823,0.646,3.93740015347292e-298,1.97976417116772e-293
"609","FAM189A2",9413,"ENSG00000135063","Astrocyte",0.79,0.108,5.7541010185553,3.98843889766871,0.874,0.748,0,0
"610","FAM198A",729085,"ENSG00000144649","Astrocyte",0.548,0.196,3.06913743290958,2.12736395837226,0.703,0.406,1.19148424617077e-214,5.99090193817124e-210
"611","FAM19A1",407738,"ENSG00000183662","Excitatory",0.875,0.579,2.98868023149813,2.07159527605817,0.809,0.618,0,0
"612","FAM20A",54757,"ENSG00000108950","VLMC",0.455,0.058,5.15350977051791,3.57214076742262,0.709,0.418,5.40937432480308e-08,0.00271988750425424
"613","FAM65C",140876,"ENSG00000042062","Pericyte",0.719,0.443,4.82937544247793,3.34746797181901,0.719,0.438,1.23066921424248e-19,6.18792787613261e-15
"614","FAM89A",375061,"ENSG00000182118","SST",0.393,0.065,2.60757756239827,1.80743503546774,0.669,0.338,2.17446156241389e-74,1.09334101819733e-69
"615","FANCC",2176,"ENSG00000158169","VLMC",0.455,0.402,2.55260051727238,1.76932785164321,0.537,0.0740000000000001,NA,NA
"616","FAP",2191,"ENSG00000078098","VLMC",0.545,0.11,4.88746042966303,3.38772941691923,0.732,0.464,0.000167421196192892,1
"617","FAR2",55711,"ENSG00000064763","Microglia",0.621,0.588,2.68451995301766,1.86076743659111,0.595,0.19,8.93506513059665e-48,4.4926400983153e-43
"618","FAT1",2195,"ENSG00000083857","Astrocyte",0.596,0.219,2.77617718771247,1.92429939039773,0.713,0.426,1.27520205319972e-193,6.4118434436935e-189
"619","FAT4",79633,"ENSG00000196159","Endothelial",0.514,0.239,2.72848753457019,1.89124344178029,0.664,0.328,2.71077991512084e-10,1.36300724912191e-05
"620","FAXDC2",10826,"ENSG00000170271","Oligodendrocyte",0.702,0.342,3.20592220443742,2.22217593710032,0.75,0.5,0,0
"621","FBLN2",2199,"ENSG00000163520","VLMC",0.818,0.151,5.68397547427306,3.93983157436425,0.878,0.756,3.38849964362246e-13,1.70377150580981e-08
"622","FBLN5",10516,"ENSG00000140092","VLMC",0.455,0.153,4.07731346925047,2.82617833547005,0.672,0.344,0.00218139301613568,1
"623","FBLN7",129804,"ENSG00000144152","PVALB",0.741,0.15,3.47569951934607,2.40917132230828,0.823,0.646,2.17298168533755e-201,1.09259692120457e-196
"624","FBN2",2201,"ENSG00000138829","SST",0.479,0.249,3.96507561440561,2.74838098283224,0.648,0.296,1.2010031207752e-96,6.0387637915698e-92
"625","FBN3",84467,"ENSG00000142449","OPC",0.521,0.435,2.88476942443488,1.99956979311257,0.575,0.15,1.16273016016905e-81,5.84632351834598e-77
"626","FBXW8",26259,"ENSG00000174989","Pericyte",0.75,0.58,3.38248095272116,2.34455713567639,0.679,0.358,6.73853387302839e-06,0.33882022166974
"627","FCGBP",8857,"ENSG00000281123, ENSG00000275395","Microglia",0.38,0.197,5.45368833221934,3.7802086911305,0.615,0.23,1.79262158168272e-196,9.01348057485888e-192
"628","FCGR1B",2210,NA,"Microglia",0.361,0.01,5.84125763578132,4.04885126116607,0.677,0.354,1.79575888771676e-252,9.02925526332862e-248
"629","FCGR2A",2212,"ENSG00000143226","Microglia",0.748,0.727,4.78057807258777,3.31364421246091,0.626,0.252,2.34055335817541e-253,1.17685363402418e-248
"630","FCGRT",2217,"ENSG00000104870","Microglia",0.505,0.195,4.15170457919737,2.87774232358847,0.688,0.376,1.14081818501802e-208,5.73614791608913e-204
"631","FERMT1",55612,"ENSG00000101311","OPC",0.664,0.137,6.15522653976612,4.26647792174664,0.801,0.602,0,0
"632","FERMT2",10979,"ENSG00000073712","Pericyte",0.688,0.327,3.63364264032444,2.51864915130328,0.735,0.47,9.84427527043013e-09,0.000494980004872498
"633","FEZ1",9638,"ENSG00000149557","Oligodendrocyte",0.778,0.654,2.58822703853979,1.79402227441288,0.7,0.4,1.36967056362212e-214,6.88684056094836e-210
"634","FGD1",2245,"ENSG00000102302","VLMC",0.364,0.498,2.83281203409581,1.96355567448979,0.452,0.096,NA,NA
"635","FGD2",221472,"ENSG00000146192","Microglia",0.707,0.051,7.5799186005052,5.25399920681406,0.844,0.688,0,0
"636","FGD3",89846,"ENSG00000127084","Microglia",0.431,0.283,4.39776712188942,3.04829988129688,0.608,0.216,4.37762802643345e-169,2.201115147971e-164
"637","FGD4",121512,"ENSG00000139132","Microglia",0.924,0.785,3.14477651118137,2.17979297221651,0.786,0.572,7.51428169447818e-211,3.77825597880057e-206
"638","FGF1",2246,"ENSG00000113578","VLMC",0.909,0.529,3.93363254774779,2.72658630983022,0.893,0.786,4.53190076854249e-08,0.00227868502543085
"639","FGF2",2247,"ENSG00000138685","Astrocyte",0.661,0.234,2.92177025520149,2.02521681463683,0.751,0.502,7.42954449978091e-269,3.73564926993484e-264
"640","FGFR1",2260,"ENSG00000077782","OPC",0.819,0.422,3.01405057388121,2.08918065735084,0.801,0.602,7.55335616358531e-233,3.79790301261233e-228
"641","FGFR2",2263,"ENSG00000066468","Oligodendrocyte",0.903,0.391,3.22163473762908,2.23306703518157,0.872,0.744,0,0
"642","FGFR3",2261,"ENSG00000068078","Astrocyte",0.973,0.048,6.51080675160886,4.51294734304834,0.981,0.962,0,0
"643","FHAD1",114827,"ENSG00000142621","VLMC",0.455,0.34,2.76233054508099,1.9147016290975,0.573,0.146,NA,NA
"644","FHL5",9457,"ENSG00000112214","Pericyte",0.438,0.056,7.21785645050218,5.003036848352,0.7,0.4,5.76739557210562e-30,2.89990416761043e-25
"645","FIRRE",286467,"ENSG00000213468","Astrocyte",0.561,0.256,2.87315537534995,1.99151954773447,0.692,0.384,1.01784662664542e-211,5.11783462343584e-207
"646","FKBP5",2289,"ENSG00000096060","Microglia",0.529,0.44,3.1427934795976,2.17841843946525,0.594,0.188,2.8383145375909e-73,1.42713293264608e-68
"647","FKBP9",11328,"ENSG00000122642","Endothelial",0.514,0.272,2.56384926797214,1.77712489147557,0.649,0.298,1.31689699898028e-09,6.62148980057275e-05
"648","FLJ33534",285150,NA,"Excitatory",0.426,0.057,3.10911533259227,2.15507452682203,0.693,0.386,0,0
"649","FLJ46906",441172,NA,"Astrocyte",0.516,0.026,4.8256380686443,3.34487742168354,0.749,0.498,0,0
"650","FLNA",2316,"ENSG00000196924","Pericyte",0.5,0.298,3.62569503492308,2.51314029102712,0.648,0.296,5.85364596357907e-09,0.000294327172694719
"651","FLNB",2317,"ENSG00000136068","Endothelial",0.729,0.594,3.29875280053402,2.28652120305438,0.711,0.422,1.93196649990008e-19,9.71412075814761e-15
"652","FLRT2",23768,"ENSG00000185070","VLMC",1,0.67,3.8317621637228,2.65597514036074,0.979,0.958,1.79988903754478e-08,0.000905002206967891
"653","FLT1",2321,"ENSG00000102755","Endothelial",1,0.471,9.19613643624172,6.37427604282553,0.999,0.998,0,0
"654","FLT4",2324,"ENSG00000037280","Endothelial",0.4,0.112,4.11260127711126,2.8506379799969,0.659,0.318,7.89846179558379e-46,3.97142557543749e-41
"655","FLVCR2",55640,"ENSG00000119686","VLMC",0.909,0.097,8.15490626094649,5.6525502825057,0.944,0.888,4.94470066158315e-43,2.48624493965063e-38
"656","FMNL3",91010,"ENSG00000161791","Microglia",0.78,0.403,4.53293887815096,3.1419938030409,0.799,0.598,0,0
"657","FMO2",2327,"ENSG00000094963","VLMC",0.364,0.005,6.52572220548813,4.52328594785153,0.68,0.36,4.66884426695783e-08,0.00234754158586907
"658","FNDC3B",64778,"ENSG00000075420","VLMC",1,0.683,3.03935523512504,2.10672051194703,0.914,0.828,2.73855842264046e-07,0.0137697456048785
"659","FOLH1",2346,"ENSG00000086205","Oligodendrocyte",0.824,0.077,7.48422538132033,5.18766972173737,0.903,0.806,0,0
"660","FOXC1",2296,"ENSG00000054598","VLMC",0.545,0.005,6.02981014348272,4.17954590026681,0.771,0.542,1.17622781814272e-11,5.91419109240339e-07
"661","FOXN3",1112,"ENSG00000053254","Microglia",0.985,0.929,3.4596115577535,2.39801999708944,0.928,0.856,0,0
"662","FOXO1",2308,"ENSG00000150907","Endothelial",0.743,0.415,2.79623680249029,1.9382036558241,0.74,0.48,1.45237708055799e-15,7.30269719875363e-11
"663","FOXP2",93986,"ENSG00000128573","Microglia",0.848,0.507,3.07804453454576,2.13353789075834,0.799,0.598,6.27179136417442e-215,3.15351941582054e-210
"664","FREM2",341640,"ENSG00000150893","Astrocyte",0.561,0.252,2.53615756423764,1.7579304651071,0.69,0.38,8.8284022422467e-186,4.43900893142406e-181
"665","FRK",2444,"ENSG00000111816","Oligodendrocyte",0.407,0.275,3.75052757947838,2.59966761732775,0.598,0.196,8.9545443511677e-207,4.50243444521063e-202
"666","FRMD3",257019,"ENSG00000172159","Pericyte",0.781,0.539,4.60875765300497,3.19454737306446,0.799,0.598,9.92764576538487e-20,4.99171956729316e-15
"667","FRMD4A",55691,"ENSG00000151474","Microglia",1,0.964,2.71293110131157,1.8804605439275,0.964,0.928,3.04569092695156e-246,1.53140385498051e-241
"668","FRMD4B",23150,"ENSG00000114541","Oligodendrocyte",0.99,0.639,4.53476934798458,3.14326258804517,0.967,0.934,0,0
"669","FRMD5",84978,"ENSG00000171877","Oligodendrocyte",0.997,0.888,3.31871429032771,2.30035745342465,0.96,0.92,0,0
"670","FRYL",285527,"ENSG00000075539","Oligodendrocyte",0.981,0.858,2.91537466237432,2.02078372750066,0.903,0.806,0,0
"671","FSTL3",10272,"ENSG00000070404","Astrocyte",0.379,0.228,2.54557345045138,1.76445706008863,0.597,0.194,1.6575787497047e-101,8.33447171139018e-97
"672","FSTL4",23105,"ENSG00000053108","Excitatory",0.919,0.409,3.84338092177102,2.66402864974347,0.9,0.8,0,0
"673","FSTL5",56884,"ENSG00000168843","LAMP5",0.995,0.722,3.2042146821195,2.22099237281991,0.959,0.918,9.80068711027373e-249,4.92788348591673e-244
"674","FUT10",84750,"ENSG00000172728","Astrocyte",0.867,0.551,3.13658102613013,2.17411229485992,0.806,0.612,0,0
"675","FXYD1",5348,"ENSG00000266964","Astrocyte",0.724,0.294,3.71188127528144,2.57288004053459,0.789,0.578,0,0
"676","FYB",2533,"ENSG00000082074","Microglia",0.908,0.19,8.14542501735658,5.64597838524316,0.942,0.884,0,0
"677","FZD6",8323,"ENSG00000164930","Endothelial",0.4,0.227,2.79386776859083,1.93656156665604,0.609,0.218,1.08605566496606e-07,0.00546079648901582
"678","GAB1",2549,"ENSG00000109458","Oligodendrocyte",0.94,0.562,3.12432267193489,2.16561545121118,0.872,0.744,0,0
"679","GAB3",139716,"ENSG00000160219","Microglia",0.461,0.142,5.5122832376296,3.82082358461081,0.684,0.368,5.88102092509252e-264,2.95703613134577e-259
"680","GABPB2",126626,"ENSG00000143458","VLMC",0.727,0.583,3.09804531806038,2.14740137746049,0.684,0.368,0.00148463760678352,1
"681","GABRG1",2565,"ENSG00000163285","Astrocyte",0.574,0.233,2.96294202966032,2.05375491402161,0.701,0.402,2.74326910059406e-181,1.3793431364697e-176
"682","GAL3ST4",79690,"ENSG00000197093","Microglia",0.457,0.11,4.85087871425148,3.36237290402166,0.691,0.382,2.10982527725944e-209,1.06084124765882e-204
"683","GALNT14",79623,"ENSG00000158089","SST",0.883,0.424,2.70898992343016,1.87772872759092,0.83,0.66,8.42150419747789e-126,4.23441652553386e-121
"684","GALNT18",374378,"ENSG00000110328","Endothelial",0.786,0.597,2.95043854205448,2.04508815684046,0.748,0.496,3.99226391887691e-17,2.0073502210505e-12
"685","GALNT2",2590,"ENSG00000143641","Microglia",0.72,0.679,2.60860650914065,1.80814824700116,0.646,0.292,4.70858505632066e-101,2.36752365216859e-96
"686","GALNT6",11226,"ENSG00000139629","Oligodendrocyte",0.44,0.115,4.59296882822278,3.18360339368234,0.68,0.36,0,0
"687","GAREML",150946,"ENSG00000157833","Astrocyte",0.575,0.214,3.97000472976501,2.75179758524627,0.719,0.438,1.04155275991433e-307,5.23703143212524e-303
"688","GATM",2628,"ENSG00000171766","Oligodendrocyte",0.685,0.343,2.62410483986456,1.81889087124583,0.726,0.452,5.04776449120985e-280,2.53806646382522e-275
"689","GBP4",115361,"ENSG00000162654","Endothelial",0.443,0.025,6.13342657439636,4.25136733721428,0.713,0.426,4.43901381982732e-42,2.23198053874738e-37
"690","GCH1",2643,"ENSG00000131979","Endothelial",0.443,0.306,4.12842288332249,2.86160468173414,0.588,0.176,9.58364185577301e-09,0.000481875096150123
"691","GCNT1",2650,"ENSG00000187210","Endothelial",0.543,0.337,4.92113875898036,3.41107345593151,0.638,0.276,5.95209645632262e-19,2.99277361920357e-14
"692","GCNT2",2651,"ENSG00000285222, ENSG00000111846","Microglia",0.569,0.349,3.7677824296955,2.61162776810674,0.662,0.324,1.00955577973545e-146,5.07614741608782e-142
"693","GDA",9615,"ENSG00000119125","Excitatory",0.951,0.495,2.56933134602665,1.78092477842266,0.894,0.788,0,0
"694","GFAP",2670,"ENSG00000131095","Astrocyte",0.637,0.062,6.96658548066568,4.82886908405327,0.803,0.606,0,0
"695","GFOD1",54438,"ENSG00000145990","Endothelial",0.743,0.647,3.06662744011167,2.12562416394117,0.641,0.282,5.7891729273714e-07,0.0291085403961161
"696","GFRA1",2674,"ENSG00000151892","OPC",0.537,0.218,3.7487219883392,NA,NA,NA,1.16773025132558e-159,5.87146447669015e-155
"697","GGA3",23163,"ENSG00000125447","VLMC",0.545,0.414,3.04766107784552,2.11247768341091,0.573,0.146,NA,NA
"698","GGH",8836,"ENSG00000137563","VIP",0.412,0.196,2.5875814679958,1.79357479901045,0.626,0.252,1.16110096883131e-58,5.83813178138073e-54
"699","GGTA1P",2681,"ENSG00000204136","Microglia",0.571,0.223,5.34983232634435,3.70822119347404,0.719,0.438,5.34333570095851e-311,2.68668262379895e-306
"700","GIMAP7",168537,"ENSG00000179144","Endothelial",0.514,0.013,5.63968413660128,3.90913115853383,0.752,0.504,1.38902746965459e-48,6.98416902017026e-44
"701","GIMAP8",155038,"ENSG00000171115","Endothelial",0.414,0.034,4.64275399245152,3.2181118399012,0.694,0.388,1.5267883196253e-28,7.67684434990798e-24
"702","GJA1",2697,"ENSG00000152661","Astrocyte",0.767,0.073,7.7266466302566,5.35570332694536,0.872,0.744,0,0
"703","GJB1",2705,"ENSG00000169562","Oligodendrocyte",0.366,0.07,6.04092976109512,4.18725343186375,0.659,0.318,0,0
"704","GJB6",10804,"ENSG00000121742","Astrocyte",0.436,0.027,6.5745714042962,4.55714563227795,0.71,0.42,0,0
"705","GJC1",10052,"ENSG00000182963","Pericyte",0.781,0.328,6.65200013624414,4.610815139522,0.816,0.632,9.97642754472438e-61,5.01624753376286e-56
"706","GK",2710,"ENSG00000198814","VLMC",0.545,0.512,2.94872343160753,2.04389933286981,0.542,0.0840000000000001,NA,NA
"707","GLDN",342035,"ENSG00000186417","Oligodendrocyte",0.873,0.229,4.28433503281205,2.96967474856787,0.897,0.794,0,0
"708","GLI3",2737,"ENSG00000106571","Astrocyte",0.946,0.327,6.53414194596576,4.52912206722464,0.955,0.91,0,0
"709","GLIPR1",11010,"ENSG00000139278","Microglia",0.447,0.37,2.89583022809918,2.00723655798721,0.588,0.176,5.39229903334979e-82,2.71130187695861e-77
"710","GLIS3",169792,"ENSG00000107249","Astrocyte",0.981,0.434,4.41414173241913,3.05964989641831,0.954,0.908,0,0
"711","GLRA3",8001,"ENSG00000145451","Excitatory",0.756,0.247,3.19890005573596,2.21730855452643,0.814,0.628,0,0
"712","GLTP",51228,"ENSG00000139433","Oligodendrocyte",0.628,0.284,3.57974510710516,2.4812902281132,0.72,0.44,0,0
"713","GLUD1",2746,"ENSG00000148672","Astrocyte",0.949,0.509,3.55905813815346,2.46695111391,0.903,0.806,0,0
"714","GLUL",2752,"ENSG00000135821","Astrocyte",0.952,0.345,3.26782926803378,2.26508664368888,0.914,0.828,0,0
"715","GLYATL1P2",100129933,NA,"PAX6",0.394,0.072,2.67763132539724,1.85599260377809,0.667,0.334,1.83397973962401e-14,9.2214335288035e-10
"716","GNA11",2767,"ENSG00000088256","VLMC",0.364,0.31,2.80271056288978,1.94269092459263,0.55,0.1,NA,NA
"717","GNA14",9630,"ENSG00000156049","Astrocyte",0.714,0.281,4.56540054728946,3.16449451748052,0.787,0.574,0,0
"718","GNAI2",2771,"ENSG00000114353","Endothelial",0.643,0.411,2.69664005558783,1.86916845151572,0.68,0.36,8.31781025971556e-13,4.18227817668758e-08
"719","GNB4",59345,"ENSG00000114450","Microglia",0.601,0.482,2.88716587944865,2.0012308891487,0.624,0.248,1.84318485113381e-66,9.26771774998591e-62
"720","GNG4",2786,"ENSG00000282972, ENSG00000168243","LAMP5",0.87,0.424,2.95664136864073,NA,NA,NA,1.48541221288022e-207,7.46880114758302e-203
"721","GNL2",29889,"ENSG00000134697","VLMC",0.455,0.24,2.90148073340074,2.01115318980572,0.605,0.21,NA,NA
"722","GOLPH3L",55204,"ENSG00000143457","Pericyte",0.406,0.499,2.5879573781655,1.79383536008473,0.488,0.024,0.0255397035853487,1
"723","GPAM",57678,"ENSG00000119927","Astrocyte",0.49,0.161,3.11085734770666,2.15628199968706,0.683,0.366,3.31390542201517e-177,1.66626478524345e-172
"724","GPC4",2239,"ENSG00000076716","Astrocyte",0.543,0.311,3.69318885315999,2.55992344084326,0.656,0.312,1.82859290117162e-168,9.19434796638102e-164
"725","GPC5",2262,"ENSG00000179399","Astrocyte",0.997,0.812,4.44707389221974,3.08247673013385,0.974,0.948,0,0
"726","GPER1",2852,"ENSG00000164850","Pericyte",0.531,0.009,7.26095407641182,5.03290984624009,0.763,0.526,7.95258887580339e-31,3.9986412126427e-26
"727","GPM6A",2823,"ENSG00000150625","Astrocyte",1,0.847,2.61890191925527,1.81528448149482,0.964,0.928,0,0
"728","GPN3",51184,"ENSG00000111231","Microglia",0.939,0.909,2.84342604149752,1.97091274379474,0.667,0.334,1.43594480057252e-70,7.22007405175869e-66
"729","GPNMB",10457,"ENSG00000136235","OPC",0.609,0.071,6.91364438512323,4.79217311294226,0.788,0.576,0,0
"730","GPR153",387509,"ENSG00000158292","PAX6",0.409,0.087,2.56693608461757,1.77926450973025,0.669,0.338,1.85632694697159e-14,9.33379752206786e-10
"731","GPR160",26996,"ENSG00000173890","Microglia",0.324,0.35,2.72820225113392,1.89104569837077,0.5,0,2.0936046192007e-17,1.05268533858031e-12
"732","GPR34",2857,"ENSG00000171659","Microglia",0.488,0.034,7.27629803587234,5.04354546847878,0.733,0.466,0,0
"733","GPR37",2861,"ENSG00000170775","Oligodendrocyte",0.711,0.107,5.6413784063001,3.91030553679868,0.828,0.656,0,0
"734","GPR63",81491,"ENSG00000112218","Excitatory",0.667,0.104,2.66044710584687,1.84408141044662,0.791,0.582,0,0
"735","GPR83",10888,"ENSG00000123901","PVALB",0.428,0.169,2.77855161540851,1.92594521826069,0.647,0.294,7.48215191318945e-71,3.76210080347079e-66
"736","GPR85",54329,"ENSG00000164604","Endothelial",0.771,0.257,5.33329375735821,3.6967575310108,0.842,0.684,3.61127082307936e-61,1.81578308255253e-56
"737","GPRC5B",51704,"ENSG00000167191","Oligodendrocyte",0.885,0.285,3.62559613111722,2.51307173613295,0.88,0.76,0,0
"738","GPRC5C",55890,"ENSG00000170412","Pericyte",0.375,0.118,4.13546746376949,2.86648761280921,0.645,0.29,5.73402469792272e-13,2.88312495836252e-08
"739","GPT2",84706,"ENSG00000166123","Astrocyte",0.699,0.406,2.59462972222355,1.79846027655628,0.713,0.426,1.42898939654378e-189,7.18510158476176e-185
"740","GPX3",2878,"ENSG00000211445","Pericyte",0.406,0.165,4.23624166923538,2.93633896920106,0.63,0.26,0.000194512743805666,1
"741","GRAMD1C",54762,"ENSG00000178075","Astrocyte",0.891,0.543,3.08679001308693,2.1395997945518,0.822,0.644,0,0
"742","GRAMD3",65983,"ENSG00000155324","Astrocyte",0.907,0.259,3.35554970065452,2.32588981423745,0.893,0.786,0,0
"743","GRASP",160622,"ENSG00000161835","Endothelial",0.457,0.172,4.55227236954921,3.15539475809398,0.664,0.328,5.06482290726745e-22,2.54664360600314e-17
"744","GREB1L",80000,"ENSG00000141449","Oligodendrocyte",0.801,0.661,3.56053781760614,2.46797674955076,0.715,0.43,0,0
"745","GRID2IP",392862,"ENSG00000215045","Pericyte",0.281,0.405,3.26617394240665,2.26393925939753,0.444,0.112,0.0053335289670045,1
"746","GRIK1",2897,"ENSG00000171189","SST",0.994,0.573,4.16654299259791,2.88802752800104,0.975,0.95,5.54581129390184e-274,2.78848937668679e-269
"747","GRIK1.AS2",NA,NA,"SST",0.661,0.056,3.28967094296839,2.28022613908852,0.804,0.608,2.55321864839581e-180,1.2837838685999e-175
"748","GRIK3",2899,"ENSG00000163873","SST",0.957,0.362,2.9506923463121,2.04526408054604,0.901,0.802,7.15198982540732e-179,3.59609200411306e-174
"749","GRIN2A",2903,"ENSG00000183454","LAMP5",0.995,0.745,2.69028269065183,1.86476186193454,0.957,0.914,9.88744919310979e-174,4.97150832878753e-169
"750","GRIN2C",2905,"ENSG00000161509","Astrocyte",0.757,0.037,6.81906138803499,4.72661317518164,0.872,0.744,0,0
