"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"810","MEGF11",84465,"ENSG00000157890, ENSG00000277848","OPC",0.964,0.518,3.55239050518196,0.947,0.894,0,0
"811","MERTK",10461,"ENSG00000153208","Microglia",0.785,0.502,2.7539522151432,0.782,0.564,0,0
"812","MFSD2A",84879,"ENSG00000168389","Endothelial",0.671,0.101,5.27893181731343,0.816,0.632,4.61156122417695e-106,2.31873909912841e-101
"813","MGC27382",149047,NA,"VLMC",0.364,0.329,3.60733255000303,0.53,0.0600000000000001,1.24922486019477e-05,0.628122751954531
"814","MGLL",11343,"ENSG00000074416","Pericyte",0.844,0.652,2.77997548036489,0.815,0.63,3.14306213716589e-19,1.58036307318838e-14
"815","MGST1",4257,"ENSG00000008394","Astrocyte",0.702,0.171,3.49417891273632,0.809,0.618,0,0
"816","MICALL2",79778,"ENSG00000164877","Astrocyte",0.801,0.439,2.73270646152395,0.816,0.632,0,0
"817","MILR1",284021,"ENSG00000271605","Microglia",0.624,0.256,5.45247915740457,0.757,0.514,0,0
"818","MINOS1.NBL1",NA,NA,"VLMC",0.455,0.117,2.95362228107974,0.678,0.356,3.98240842860602e-07,0.0200239478198739
"819","MIR143HG",728264,NA,"Pericyte",0.906,0.08,6.54221606533892,0.949,0.898,1.89376393147752e-284,9.5220344238621e-280
"820","MIR4435.1HG",NA,NA,"VLMC",0.455,0.416,2.52560337963207,0.581,0.162,0.000557985409536848,1
"821","MIR646HG",284757,NA,"Microglia",0.4,0.26,2.97446039738377,0.602,0.204,2.26787637175558e-121,1.14031091848242e-116
"822","MKNK1",8569,"ENSG00000079277","Microglia",0.813,0.679,2.5860941405307,0.771,0.542,2.67418706564765e-304,1.3446079984783e-299
"823","MLC1",23209,"ENSG00000100427","Astrocyte",0.635,0.094,3.99789598034797,0.798,0.596,0,0
"824","MLKL",197259,"ENSG00000168404","Endothelial",0.4,0.224,2.811392811954,0.61,0.22,1.4179628518806e-12,7.12965901554087e-08
"825","MMD2",221938,"ENSG00000136297","Astrocyte",0.988,0.597,3.26408998510636,0.962,0.924,0,0
"826","MMP2",4313,"ENSG00000087245","VLMC",0.364,0.044,3.22531700396374,0.665,0.33,0.000160532529097111,1
"827","MMP28",79148,"ENSG00000278843, ENSG00000271447","Astrocyte",0.562,0.288,2.66669961117767,0.688,0.376,0,0
"828","MMRN2",79812,"ENSG00000173269","Endothelial",0.4,0.122,3.85346739489876,0.657,0.314,2.0010513765773e-33,1.00614864265683e-28
"829","MOBP",4336,"ENSG00000168314","Oligodendrocyte",0.989,0.325,4.89621938809709,0.985,0.97,0,0
"830","MOG",4340,"ENSG00000204655, ENSG00000236561, ENSG00000137345, ENSG00000237834, ENSG00000234096, ENSG00000230885, ENSG00000234623, ENSG00000232641","Oligodendrocyte",0.959,0.115,5.85775524525049,0.975,0.95,0,0
"831","MRC1",4360,"ENSG00000260314","Microglia",0.599,0.261,4.65125977645389,0.735,0.47,0,0
"832","MROH7.TTC4",NA,NA,"Astrocyte",0.63,0.186,2.93076981373834,0.757,0.514,0,0
"833","MROH9",80133,"ENSG00000117501","OPC",0.634,0.239,4.86372928907668,0.763,0.526,0,0
"834","MRVI1",10335,"ENSG00000072952","Astrocyte",0.872,0.273,3.58025015428723,0.898,0.796,0,0
"835","MS4A7",58475,"ENSG00000166927","Microglia",0.609,0.032,6.06200922335072,0.798,0.596,0,0
"836","MSI1",4440,"ENSG00000135097","Astrocyte",0.496,0.266,2.54788861460882,0.656,0.312,6.38944855909785e-294,3.21267862999999e-289
"837","MSI2",124540,"ENSG00000153944","Astrocyte",0.998,0.872,2.95882583650993,0.987,0.974,0,0
"838","MSR1",4481,"ENSG00000038945","Microglia",0.395,0.16,4.77375256584141,0.645,0.29,0,0
"839","MT1F",4494,"ENSG00000198417","Astrocyte",0.479,0.017,4.11269914519245,0.734,0.468,0,0
"840","MT1G",4495,"ENSG00000125144","Astrocyte",0.426,0.029,4.07083435882403,0.704,0.408,0,0
"841","MT1X",4501,"ENSG00000187193","Astrocyte",0.402,0.029,3.36448446056386,0.69,0.38,0,0
"842","MT3",4504,"ENSG00000087250","Astrocyte",0.902,0.553,2.89757855758171,0.9,0.8,0,0
"843","MUC16",94025,"ENSG00000181143","Pericyte",0.219,0.36,2.65424487075341,0.436,0.128,0.000222745446603491,1
"844","MUSK",4593,"ENSG00000030304","Oligodendrocyte",0.442,0.206,3.25239456244361,0.655,0.31,0,0
"845","MUSTN1",389125,"ENSG00000272573","Pericyte",0.625,0.012,5.05282078243032,0.81,0.62,5.83731979321883e-53,2.93506276522836e-48
"846","MX1",4599,"ENSG00000157601","Endothelial",0.371,0.223,2.7326174152536,0.603,0.206,4.80157890030751e-17,2.41428188686362e-12
"847","MXRA5",25878,"ENSG00000101825","VLMC",0.364,0.323,3.33177125759948,0.563,0.126,2.1059499244487e-11,1.05889268151205e-06
"848","MXRA8",54587,"ENSG00000162576","VLMC",0.273,0.354,2.6364329201217,0.506,0.012,2.6885220670843e-05,1
"849","MYCT1",80177,"ENSG00000120279","Endothelial",0.486,0.093,5.43244738063468,0.717,0.434,2.51634856670049e-194,1.26524522282267e-189
"850","MYHAS",100128560,NA,"L5/6 NP",0.71,0.3,2.74548703645061,0.778,0.556,2.66602493481839e-267,1.34050399747604e-262
"851","MYL12A",10627,"ENSG00000101608","Pericyte",0.5,0.071,4.16156348397501,0.73,0.46,1.81198349974105e-19,9.11083423504796e-15
"852","MYL9",10398,"ENSG00000101335","Pericyte",0.375,0.01,4.23954234309945,0.684,0.368,5.16839329806013e-42,2.59871983419761e-37
"853","MYO10",4651,"ENSG00000145555","Astrocyte",0.987,0.9,2.73703692484316,0.914,0.828,0,0
"854","MYO1B",4430,"ENSG00000128641","Pericyte",0.812,0.468,3.33783347357562,0.841,0.682,5.23004840819912e-23,2.6297206401266e-18
"855","MYO1C",4641,"ENSG00000197879","Endothelial",0.357,0.237,2.53166092909948,0.587,0.174,2.96905010663476e-15,1.49286808411702e-10
"856","MYO1E",4643,"ENSG00000157483","Oligodendrocyte",0.862,0.62,3.01242180574093,0.829,0.658,0,0
"857","MYO1F",4542,"ENSG00000142347","Microglia",0.783,0.569,3.67075298989793,0.77,0.54,0,0
"858","MYO3B",140469,"ENSG00000071909","VLMC",0.818,0.747,3.09396298114845,0.683,0.366,0.000146436056139083,1
"859","MYO5B",4645,"ENSG00000167306","PVALB",0.938,0.406,3.18303099596542,0.931,0.862,0,0
"860","MYOM1",8736,"ENSG00000101605","VLMC",0.636,0.46,2.62309199356293,0.63,0.26,0.00642054137211905,1
"861","MYRF",745,"ENSG00000124920","Oligodendrocyte",0.892,0.093,5.20522705951104,0.938,0.876,0,0
"862","MYT1",4661,"ENSG00000276876, ENSG00000196132","OPC",0.752,0.177,3.55789999948486,0.835,0.67,0,0
"863","NAIP",4671,"ENSG00000249437, ENSG00000276068, ENSG00000278613","Microglia",0.456,0.422,2.74922048524616,0.573,0.146,3.02634179060539e-212,1.5216749157343e-207
"864","NBPF14",25832,"ENSG00000270629","Astrocyte",0.647,0.147,2.55763822175133,0.781,0.562,0,0
"865","NCAN",1463,"ENSG00000130287","Astrocyte",0.952,0.579,3.01790203990391,0.914,0.828,0,0
"866","NCKAP1L",3071,"ENSG00000123338","Microglia",0.457,0.096,4.83945173059602,0.7,0.4,0,0
"867","NCKAP5",344148,"ENSG00000176771","Oligodendrocyte",0.99,0.848,2.58017283542867,0.946,0.892,0,0
"868","NCMAP",400746,"ENSG00000184454","Microglia",0.356,0.325,3.3152684091963,0.549,0.0980000000000001,1.65304958439278e-206,8.31169861528533e-202
"869","NDE1",54820,"ENSG00000275911, ENSG00000072864","Oligodendrocyte",0.587,0.424,2.87281822980626,0.666,0.332,0,0
"870","NDRG1",10397,"ENSG00000104419","Oligodendrocyte",0.858,0.332,2.94444546980875,0.869,0.738,0,0
"871","NDRG2",57447,"ENSG00000165795","Astrocyte",0.957,0.204,3.29312128456913,0.954,0.908,0,0
"872","NDUFA4L2",56901,"ENSG00000185633","Pericyte",0.719,0.054,5.68408083923277,0.85,0.7,1.18219792110982e-65,5.94420936713231e-61
"873","NEDD4",4734,"ENSG00000069869","Endothelial",0.671,0.517,2.75191489692113,0.665,0.33,6.1609371169819e-24,3.09778079178967e-19
"874","NEDD9",4739,"ENSG00000111859","Endothelial",0.657,0.461,2.65206583675335,0.684,0.368,3.70683995081693e-18,1.86383619567026e-13
"875","NEK3",4752,"ENSG00000136098","Oligodendrocyte",0.477,0.154,2.58897585832251,0.685,0.37,0,0
"876","NET1",10276,"ENSG00000173848","Endothelial",0.457,0.1,3.9585168998431,0.697,0.394,1.58233620263336e-36,7.95614466046078e-32
"877","NEURL1B",54492,"ENSG00000214357","Pericyte",0.375,0.191,3.06389935445572,0.608,0.216,3.9482650220987e-05,1
"878","NFATC2",4773,"ENSG00000101096","Microglia",0.591,0.301,3.82419791330022,0.716,0.432,0,0
"879","NFKBIA",4792,"ENSG00000100906","Endothelial",0.657,0.241,2.88198646865585,0.761,0.522,7.85186229685416e-31,3.94799488148124e-26
"880","NHSL1",57224,"ENSG00000135540","Astrocyte",0.991,0.547,3.61180211823202,0.975,0.95,0,0
"881","NID2",22795,"ENSG00000087303","VLMC",0.727,0.181,3.5850919581828,0.817,0.634,8.69785171226374e-08,0.00437336681944333
"882","NINJ2",4815,"ENSG00000171840","Oligodendrocyte",0.593,0.268,3.88621910592163,0.726,0.452,0,0
"883","NKAIN1",79570,"ENSG00000084628","Oligodendrocyte",0.529,0.475,2.61146175326059,0.595,0.19,0,0
"884","NKAIN3",286183,"ENSG00000185942","Astrocyte",0.997,0.791,2.73828518952491,0.966,0.932,0,0
"885","NKX6.2",NA,NA,"Oligodendrocyte",0.458,0.005,2.98241825147991,0.727,0.454,0,0
"886","NLRC5",84166,"ENSG00000140853","Endothelial",0.557,0.255,3.54413031754084,0.706,0.412,1.12524254232481e-73,5.65783202706338e-69
"887","NLRP1",22861,"ENSG00000091592","Microglia",0.536,0.287,4.35676293381278,0.687,0.374,0,0
"888","NMU",10874,"ENSG00000109255","SST",0.823,0.29,4.0154493363429,0.863,0.726,0,0
"889","NOD1",10392,"ENSG00000106100","Endothelial",0.429,0.259,2.79090034322639,0.626,0.252,1.76526820362408e-21,8.87594505464224e-17
"890","NOTCH3",4854,"ENSG00000074181","Pericyte",0.938,0.269,6.23287647945925,0.955,0.91,0,0
"891","NOTCH4",4855,"ENSG00000238196, ENSG00000223355, ENSG00000232339, ENSG00000234876, ENSG00000235396, ENSG00000204301, ENSG00000206312","Endothelial",0.657,0.122,4.88428474348503,0.803,0.606,2.03706060838905e-107,1.0242544445041e-102
"892","NPFFR2",10886,"ENSG00000056291","L6b",0.712,0.273,3.26370038617713,0.785,0.57,7.60663468337183e-320,3.82469198514619e-315
"893","NPL",80896,"ENSG00000135838","Microglia",0.603,0.303,2.67713714108372,0.707,0.414,4.66005627585069e-194,2.34312289606049e-189
"894","NPR3",4883,"ENSG00000113389","VIP",0.515,0.277,3.29587404955349,0.659,0.318,0,0
"895","NPSR1",387129,"ENSG00000187258","L5/6 NP",0.394,0.106,3.66075790167203,0.658,0.316,1.00299908890217e-163,5.04317971890902e-159
"896","NPSR1.AS1",NA,NA,"L5/6 NP",0.997,0.558,4.12686608846883,0.983,0.966,0,0
"897","NR4A2",4929,"ENSG00000153234","L5/6 IT Car3",0.913,0.051,3.32397631654333,0.943,0.886,2.63668714842624e-307,1.3257526651002e-302
"898","NRP2",8828,"ENSG00000118257","Endothelial",0.471,0.233,2.59977340498868,0.644,0.288,1.27946115452997e-11,6.43325863109213e-07
"899","NRROS",375387,"ENSG00000174004","Microglia",0.415,0.201,4.18696886067068,0.639,0.278,0,0
"900","NSMCE1",197370,"ENSG00000169189","VLMC",0.545,0.319,2.56696401959436,0.658,0.316,0.0048929195970487,1
"901","NTN1",9423,"ENSG00000065320","OPC",0.793,0.535,3.2831375764394,0.787,0.574,0,0
"902","NTNG2",84628,"ENSG00000196358","L5/6 IT Car3",0.989,0.328,2.73284792398,0.965,0.93,5.45706398283081e-297,2.74386634120716e-292
"903","NTSR2",23620,"ENSG00000169006","Astrocyte",0.414,0.143,3.37875413007895,0.657,0.314,0,0
"904","NUPR1",26471,"ENSG00000176046","Pericyte",0.375,0.03,3.80688243282378,0.677,0.354,7.85892079114186e-15,3.95154396299404e-10
"905","NWD1",284434,"ENSG00000188039","Astrocyte",0.844,0.555,3.58195750088469,0.83,0.66,0,0
"906","NXN",64359,"ENSG00000167693, ENSG00000281300, ENSG00000280563","Endothelial",0.957,0.769,3.29606216736098,0.859,0.718,8.13270053914719e-101,4.0892031580886e-96
"907","OAF",220323,"ENSG00000184232","Astrocyte",0.772,0.062,3.91158086335386,0.872,0.744,0,0
"908","OCLN",100506658,"ENSG00000273814, ENSG00000197822","Endothelial",0.529,0.309,3.73909786449559,0.676,0.352,1.27620373654599e-158,6.41688000772689e-154
"909","OGN",4969,"ENSG00000106809","VLMC",0.545,0.05,4.98243446125946,0.761,0.522,9.69573347836425e-17,4.87511175025633e-12
"910","OLFML2A",169611,"ENSG00000185585","VLMC",0.364,0.172,4.12751597524785,0.627,0.254,1.59912642293683e-32,8.04056756716868e-28
"911","OLFML3",56944,"ENSG00000116774","VLMC",0.364,0.017,3.19953828051696,0.674,0.348,0.00010111837270839,1
"912","OLIG1",116448,"ENSG00000184221","OPC",0.899,0.092,2.94885182176514,0.922,0.844,0,0
"913","OLIG2",10215,"ENSG00000205927","OPC",0.636,0.039,3.07701916242847,0.802,0.604,0,0
"914","OLR1",4973,"ENSG00000173391","Microglia",0.665,0.113,4.66294089181042,0.807,0.614,0,0
"915","OPALIN",93377,"ENSG00000197430","Oligodendrocyte",0.776,0.045,5.76802918182926,0.882,0.764,0,0
"916","OSMR",9180,"ENSG00000145623","Endothelial",0.414,0.13,4.10102333530146,0.662,0.324,3.37535697979872e-37,1.69716324301259e-32
"917","P2RY12",64805,"ENSG00000169313","Microglia",0.865,0.089,5.77466939082372,0.922,0.844,0,0
"918","P2RY13",53829,"ENSG00000181631","Microglia",0.612,0.12,4.79686310963291,0.776,0.552,0,0
"919","P2RY14",9934,"ENSG00000174944","Pericyte",0.406,0.089,3.95437884121483,0.674,0.348,3.86947478525997e-17,1.94561061677656e-12
"920","PADI2",11240,"ENSG00000117115","Oligodendrocyte",0.697,0.218,2.51262300312978,0.788,0.576,0,0
"921","PALMD",54873,"ENSG00000099260","Endothelial",0.814,0.189,4.24112509287754,0.874,0.748,3.74121450714535e-62,1.88112006633775e-57
"922","PAMR1",25891,"ENSG00000149090","Astrocyte",0.933,0.215,4.13038694056993,0.944,0.888,0,0
"923","PAPLN",89932,"ENSG00000100767","Astrocyte",0.931,0.12,4.71329755617085,0.955,0.91,0,0
"924","PAQR5",54852,"ENSG00000137819","Endothelial",0.357,0.192,3.45545249653886,0.611,0.222,4.17786197835203e-62,2.10067078133518e-57
"925","PARD3",56288,"ENSG00000148498","Pericyte",0.969,0.828,2.56092500101778,0.87,0.74,7.70987243985503e-22,3.87660096148351e-17
"926","PARD3B",117583,"ENSG00000116117","Astrocyte",0.992,0.812,2.83137571487315,0.957,0.914,0,0
"927","PARP10",84875,"ENSG00000178685","VLMC",0.364,0.106,3.65382230543499,0.64,0.28,0.000590117460025207,1
"928","PARP12",64761,"ENSG00000059378","Endothelial",0.429,0.126,3.39715759227274,0.671,0.342,5.16258925862089e-28,2.59580150512717e-23
"929","PARP4",143,"ENSG00000102699","VLMC",0.455,0.273,2.54519780683306,0.635,0.27,0.000978600417671594,1
"930","PARP9",83666,"ENSG00000138496","Endothelial",0.5,0.121,3.33920948647648,0.713,0.426,3.27345050413198e-40,1.6459236479826e-35
"931","PAX6",5080,"ENSG00000007372","Astrocyte",0.637,0.076,3.85409189323388,0.797,0.594,0,0
"932","PAXIP1.AS2",NA,NA,"VLMC",0.364,0.11,3.35463756062247,0.641,0.282,4.00613108230142e-06,0.201432276949197
"933","PBXIP1",57326,"ENSG00000163346","Astrocyte",0.495,0.064,3.32827422613156,0.725,0.45,0,0
"934","PCAT19",100505495,NA,"Endothelial",0.543,0.135,5.00058909998114,0.74,0.48,0,0
"935","PCDH15",65217,"ENSG00000150275","OPC",0.997,0.719,4.07342597500269,0.995,0.99,0,0
"936","PCED1B",91523,"ENSG00000179715","Microglia",0.715,0.498,2.59255971500975,0.718,0.436,3.14196804567344e-201,1.57981295304506e-196
"937","PCOLCE",5118,"ENSG00000106333","VLMC",0.364,0.049,4.4916404723693,0.661,0.322,0.000117252732100533,1
"938","PCP4",5121,"ENSG00000183036","L5/6 NP",0.981,0.27,2.75626692069285,0.96,0.92,6.81915954555996e-273,3.428741611103e-268
"939","PCSK6",5046,"ENSG00000140479","Oligodendrocyte",0.903,0.409,3.60083819583541,0.902,0.804,0,0
"940","PDE3A",5139,"ENSG00000172572","Pericyte",0.75,0.453,2.90569670604439,0.752,0.504,5.62374897373273e-13,2.82767722148255e-08
"941","PDE4C",5143,"ENSG00000105650","Pericyte",0.469,0.475,2.72419021942031,0.574,0.148,6.89156670057077e-13,3.46514865271399e-08
"942","PDE8A",5151,"ENSG00000073417","Oligodendrocyte",0.991,0.83,2.71923872911053,0.955,0.91,0,0
"943","PDE8B",8622,"ENSG00000284762, ENSG00000113231","Pericyte",0.938,0.785,2.62816473186419,0.863,0.726,6.39721733992632e-16,3.21658485068836e-11
"944","PDGFRA",5156,"ENSG00000134853","OPC",0.97,0.293,4.65866428673253,0.975,0.95,0,0
"945","PDLIM1",9124,"ENSG00000107438","L5/6 NP",0.377,0.088,2.59771635055174,0.657,0.314,7.90739989360649e-140,3.97591974050428e-135
"946","PDZRN3",23024,"ENSG00000121440","VLMC",1,0.745,2.53039662154886,0.971,0.942,1.45333961221852e-07,0.00730753690419592
"947","PEAR1",375033,"ENSG00000187800","Pericyte",0.438,0.021,5.01992188218122,0.713,0.426,1.13171501806173e-46,5.69037628231621e-42
"948","PENK",5179,"ENSG00000181195","L4 IT",0.419,0.023,2.9170801038646,0.7,0.4,2.00765276420544e-20,1.00946788637014e-15
"949","PHF21B",112885,"ENSG00000056487","Astrocyte",0.807,0.359,3.26019268665747,0.84,0.68,0,0
"950","PHKA1",5255,"ENSG00000067177","Astrocyte",0.557,0.265,2.58693332800697,0.696,0.392,0,0
"951","PHKG1",5260,"ENSG00000164776","Astrocyte",0.361,0.145,2.65640653696706,0.625,0.25,2.10127981494841e-240,1.05654450375421e-235
"952","PHLDA1",22822,"ENSG00000139289","OPC",0.516,0.173,3.01628603728556,0.702,0.404,9.17352368417427e-231,4.61253944363967e-226
"953","PHLDB1",23187,"ENSG00000019144","Oligodendrocyte",0.934,0.412,3.21776515352267,0.925,0.85,0,0
"954","PHYHD1",254295,"ENSG00000175287","Astrocyte",0.646,0.229,3.97455749754058,0.772,0.544,0,0
"955","PI16",221476,"ENSG00000164530","Oligodendrocyte",0.393,0.091,3.35541460179927,0.665,0.33,0,0
"956","PIEZO2",63895,"ENSG00000154864","Oligodendrocyte",0.866,0.669,3.22148850931901,0.827,0.654,0,0
"957","PIK3AP1",118788,"ENSG00000155629","Microglia",0.552,0.332,4.51567285341378,0.683,0.366,0,0
"958","PIK3CD",5293,"ENSG00000171608","Microglia",0.645,0.637,2.55717472050071,0.602,0.204,2.30899474110958e-160,1.16098564577731e-155
"959","PIK3R3",8503,"ENSG00000117461","Endothelial",0.814,0.729,2.5171198521714,0.709,0.418,3.25400592252272e-19,1.63614671790365e-14
"960","PIK3R5",23533,"ENSG00000141506","Microglia",0.673,0.213,5.48225645135267,0.797,0.594,0,0
"961","PILRA",29992,"ENSG00000085514","Microglia",0.541,0.493,2.60277188659475,0.601,0.202,1.34965742758353e-157,6.78621251163273e-153
"962","PIP4K2A",5305,"ENSG00000150867","Oligodendrocyte",0.994,0.763,3.23731664958134,0.978,0.956,0,0
"963","PITPNC1",26207,"ENSG00000154217","Astrocyte",0.999,0.91,2.86285128309217,0.979,0.958,0,0
"964","PIWIL1",9271,"ENSG00000275051, ENSG00000125207","L5/6 NP",0.397,0.101,2.64951267069948,0.661,0.322,7.96399828187255e-91,4.00437797610834e-86
"965","PKP2",5318,"ENSG00000057294","LAMP5",0.818,0.472,2.93126898274229,0.809,0.618,0,0
"966","PLA2G16",11145,"ENSG00000176485","Oligodendrocyte",0.678,0.24,3.431917992021,0.783,0.566,0,0
"967","PLA2G4A",5321,"ENSG00000116711","Microglia",0.587,0.43,3.30465371454301,0.658,0.316,5.9703859905359e-231,3.00196977990136e-226
"968","PLAC9",219348,"ENSG00000189129","Pericyte",0.531,0.224,3.69261565357425,0.709,0.418,1.06097378531052e-27,5.33468228991982e-23
"969","PLCB2",5330,"ENSG00000137841","Microglia",0.475,0.099,4.06802365444291,0.705,0.41,2.1990720840652e-315,1.10571543458882e-310
"970","PLCB4",5332,"ENSG00000101333","Endothelial",0.814,0.762,2.71946990630378,0.745,0.49,7.70952416958368e-24,3.87642584770837e-19
"971","PLCE1",51196,"ENSG00000138193","Pericyte",0.812,0.532,3.27126632017797,0.831,0.662,1.45174177486628e-34,7.29950281820512e-30
"972","PLD1",5337,"ENSG00000075651","Oligodendrocyte",0.896,0.488,3.16247609269293,0.893,0.786,0,0
"973","PLEKHA4",57664,"ENSG00000105559","VLMC",0.545,0.343,2.78077212469291,0.621,0.242,0.021199208980521,1
"974","PLEKHA7",144100,"ENSG00000166689","Astrocyte",0.831,0.458,2.75698900080413,0.83,0.66,0,0
"975","PLEKHB1",58473,"ENSG00000021300","Oligodendrocyte",0.679,0.128,2.86108156704595,0.797,0.594,0,0
"976","PLEKHG2",64857,"ENSG00000090924","Pericyte",0.375,0.108,3.81039804072748,0.652,0.304,3.67322991892849e-43,1.84693673553643e-38
"977","PLEKHG3",26030,"ENSG00000126822","Oligodendrocyte",0.506,0.12,3.20467975370766,0.715,0.43,0,0
"978","PLEKHH1",57475,"ENSG00000054690","Oligodendrocyte",0.972,0.491,3.67558925300825,0.959,0.918,0,0
"979","PLEKHH2",130271,"ENSG00000152527","OPC",0.915,0.417,2.8872069248608,0.902,0.804,0,0
"980","PLIN5",440503,"ENSG00000214456","Astrocyte",0.618,0.222,3.94775620388795,0.759,0.518,0,0
"981","PLLP",51090,"ENSG00000102934","Oligodendrocyte",0.807,0.184,3.48768582316979,0.871,0.742,0,0
"982","PLOD1",5351,"ENSG00000083444","Pericyte",0.5,0.37,2.54670523695552,0.618,0.236,1.15140338898907e-10,5.78937138017595e-06
"983","PLP1",5354,"ENSG00000123560","Oligodendrocyte",0.997,0.232,6.28401180179718,0.998,0.996,0,0
"984","PLSCR1",5359,"ENSG00000188313","Endothelial",0.429,0.225,2.71639214438194,0.629,0.258,5.41687678783182e-13,2.72365981768972e-08
"985","PLTP",5360,"ENSG00000100979","Astrocyte",0.36,0.112,2.79360916908422,0.638,0.276,1.56815998909235e-264,7.88486524115522e-260
"986","PLXDC1",57125,"ENSG00000161381","Pericyte",0.906,0.558,3.33226030385255,0.884,0.768,4.35683685975023e-30,2.19066114145101e-25
"987","PLXDC2",84898,"ENSG00000120594","Microglia",1,0.906,3.25770358201512,0.995,0.99,0,0
"988","PLXNB3",5365,"ENSG00000198753","Oligodendrocyte",0.579,0.071,2.65880373187206,0.761,0.522,0,0
"989","PMP22",5376,"ENSG00000109099","Oligodendrocyte",0.737,0.153,3.54404406123717,0.835,0.67,0,0
"990","PODXL",5420,"ENSG00000128567","Endothelial",0.943,0.594,4.49559954182456,0.936,0.872,1.39868890773192e-171,7.03274769696688e-167
"991","PON2",5445,"ENSG00000105854","Astrocyte",0.918,0.152,2.7125711739647,0.922,0.844,0,0
"992","POSTN",10631,"ENSG00000133110","L5/6 IT Car3",0.75,0.069,4.48242287005773,0.862,0.724,1.35553439257394e-285,6.81576247930105e-281
"993","PPAP2B",8613,"ENSG00000162407","Astrocyte",0.941,0.211,3.05999538621088,0.939,0.878,0,0
"994","PPAP2C",8612,"ENSG00000141934","Oligodendrocyte",0.394,0.058,4.06878447202942,0.678,0.356,0,0
"995","PPAPDC1A",196051,"ENSG00000203805","OPC",0.721,0.224,3.04375277536915,0.805,0.61,0,0
"996","PPP1R13L",10848,"ENSG00000104881","VLMC",0.364,0.242,2.50794979936247,0.561,0.122,NA,NA
"997","PPP1R14A",94274,"ENSG00000167641","Oligodendrocyte",0.789,0.037,4.67640091787122,0.888,0.776,0,0
"998","PPP1R16A",84988,"ENSG00000160972","VLMC",0.455,0.289,2.90560094717258,0.61,0.22,0.011111573602501,1
"999","PPP1R1A",5502,"ENSG00000135447","L5/6 IT Car3",0.913,0.186,2.55881601716237,0.912,0.824,6.12317553951033e-199,3.07879389302119e-194
"1000","PPP1R3C",5507,"ENSG00000119938","Astrocyte",0.595,0.049,4.19041829952625,0.78,0.56,0,0
"1001","PQLC2L",152078,"ENSG00000174899","L5 ET",0.792,0.122,2.66036975690223,0.868,0.736,1.63368431765961e-21,8.21432811762428e-17
"1002","PRDM16",63976,"ENSG00000142611","Astrocyte",0.912,0.133,4.81918699667811,0.946,0.892,0,0
"1003","PRELID2",153768,"ENSG00000186314","LAMP5",0.96,0.692,2.74325917032267,0.884,0.768,0,0
"1004","PREX2",80243,"ENSG00000046889","Astrocyte",0.971,0.376,2.67452714126007,0.945,0.89,0,0
"1005","PRIMA1",145270,"ENSG00000274089, ENSG00000175785","Oligodendrocyte",0.393,0.045,4.09077975045517,0.682,0.364,0,0
"1006","PRKCD",5580,"ENSG00000163932","Microglia",0.415,0.213,2.7648352774845,0.626,0.252,1.85110013732258e-125,9.30751660047165e-121
"1007","PRLR",5618,"ENSG00000113494","L5/6 IT Car3",0.779,0.33,2.82336539566403,0.825,0.65,3.46393488825309e-282,1.74170110116253e-277
"1008","PROCR",10544,"ENSG00000101000","Endothelial",0.371,0.316,2.57410309643491,0.554,0.108,6.74424747335487e-08,0.00339107507207756
"1009","PRODH",5625,"ENSG00000100033","Astrocyte",0.948,0.162,4.66646059939723,0.964,0.928,0,0
"1010","PROS1",5627,"ENSG00000184500","VLMC",0.455,0.426,2.5463655265642,0.561,0.122,0.0186283750735176,1
"1011","PROSER2",254427,"ENSG00000148426","VLMC",0.455,0.167,3.46925327866585,0.669,0.338,4.80154337589537e-06,0.241426402483395
"1012","PRR5L",79899,"ENSG00000135362","Oligodendrocyte",0.733,0.239,3.97625941055372,0.822,0.644,0,0
"1013","PRTG",283659,"ENSG00000166450","Endothelial",0.743,0.516,2.97188729023497,0.726,0.452,1.94939831830914e-40,9.80176968429018e-36
"1014","PSD2",84249,"ENSG00000146005","Astrocyte",0.933,0.526,2.95529756748261,0.908,0.816,0,0
"1015","PSME1",5720,"ENSG00000092010, ENSG00000284916","Pericyte",0.406,0.177,2.66249986737679,0.644,0.288,2.37997881915509e-09,0.000119667715005937
"1016","PTAFR",5724,"ENSG00000169403","Microglia",0.573,0.405,3.35667650929179,0.67,0.34,0,0
"1017","PTGDS",5730,"ENSG00000107317","Oligodendrocyte",0.995,0.312,3.09193403768807,0.974,0.948,0,0
"1018","PTGER3",5733,"ENSG00000050628","L5/6 IT Car3",0.779,0.206,3.07058065006062,0.846,0.692,1.39120314743631e-212,6.99510854562453e-208
"1019","PTGFR",5737,"ENSG00000122420","VLMC",0.545,0.134,4.2803132195537,0.731,0.462,9.51403408889087e-07,0.0478375148023522
"1020","PTH1R",5745,"ENSG00000160801","Pericyte",0.656,0.066,3.87590306370737,0.808,0.616,1.47358556651144e-23,7.40933558697616e-19
"1021","PTHLH",5744,"ENSG00000087494","VIP",0.559,0.079,3.64028209015742,0.757,0.514,0,0
