"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"28","Endothelial","LOADAD",0.518817018809876,0.917501836830342,0.565467008330156,0.596186878944488,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"29","Endothelial","scale(pmi)",-0.0693607186772,0.257500900852371,-0.269361071932581,0.79263753310491,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"30","Endothelial","LOADAD",1.06389231098334,0.483764659919205,2.19919394517372,0.0501566719556577,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"31","IT","(Intercept)",1.26677367871528,0.601174859787753,2.10716342856141,0.0889412712394406,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"32","IT","scale(age_death)",0.37331306099358,0.429831259744878,0.868510729571311,0.424831736774975,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"33","IT","(Intercept)",-0.307012300170129,0.43685807783124,-0.702773545345152,0.496800617696668,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"34","IT","scale(age_death)",-0.124274420535956,0.289484902474925,-0.429294997678577,0.675996054895253,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"35","IT","factor(msex)1",0.417010160962666,0.598217329849098,0.697088065081394,0.50021496750414,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"36","IT","scale(pmi)",-0.291144154301489,0.303571751554837,-0.959062076132919,0.358133500577565,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"37","IT","(Intercept)",0.0811233010736224,0.440726986802335,0.18406701541516,0.855814355752438,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"38","IT","scale(age_death)",0.305869488703617,0.207492682522158,1.47412180991469,0.156015935256331,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"39","IT","factor(msex)1",0.384024875666027,0.42370280240327,0.906354344337146,0.375538957902597,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"40","IT","scale(pmi)",-0.166172329951834,0.216626308106759,-0.767092101620175,0.451987787708267,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"41","IT","LOADAD",-0.414773814677055,0.455033089434418,-0.911524511750555,0.372875571586657,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"42","IT","LOADAD",-1.36539566888767,0.894091605553204,-1.52713173953004,0.187259705792776,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"43","IT","factor(msex)1",-1.1681516885429,0.553548107936173,-2.11029840368922,0.0885883631996825,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"44","IT","scale(pmi)",0.800481984540045,0.336856184689052,2.37633156499401,0.0634527027275003,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"45","IT","LOADAD",0.301266979618258,0.570317558757585,0.528244264957502,0.607822012054718,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"46","L5/6 NP","scale(age_death)",0.244463904049331,0.217051060684953,1.12629674915142,0.27337347345409,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"47","L5/6 NP","(Intercept)",0.117868502745859,0.892209050124866,0.132108615945291,0.900050006951707,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"48","L5/6 NP","scale(age_death)",-0.169121838755433,0.637916462618461,-0.265115965280527,0.801502915162513,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"49","L5/6 NP","factor(msex)1",-0.388610311011958,0.821525756673386,-0.473034847483738,0.656118319237737,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"50","L5/6 NP","(Intercept)",0.0731206466519036,0.46102955918802,0.158602946806027,0.875572275734808,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"51","L5/6 NP","(Intercept)",-0.0352732562688096,0.447068470250745,-0.0788990023139544,0.938529964056782,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"52","L5/6 NP","scale(age_death)",0.205328575340166,0.296250839981368,0.693090272260762,0.502624281908658,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"53","L5/6 NP","factor(msex)1",0.171764457070094,0.612199064421184,0.280569617061555,0.784247158507524,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"54","L5/6 NP","scale(pmi)",-0.262367073626303,0.310666931587307,-0.844528486780928,0.416363976148064,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"55","L5/6 NP","LOADAD",-0.0582768302649517,0.583647210592246,-0.0998494110951312,0.922260411359235,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"56","L5/6 NP","LOADAD",0.152873305520241,1.32692944345157,0.115208315163006,0.912763759335174,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"57","L5/6 NP","factor(msex)1",-0.210093176412332,0.443221137048995,-0.474014343745315,0.640623525696757,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"58","L5/6 NP","scale(pmi)",-0.0270914389756687,0.226605436757108,-0.119553349484316,0.906029743550952,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"59","L5/6 NP","LOADAD",0.0433188719156496,0.475994688140121,0.091007049017525,0.928392313202471,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"60","L5/6 NP","scale(pmi)",0.395137319033351,0.499931312291094,0.79038321729141,0.465121930386803,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"61","L6 CT","(Intercept)",-0.0261465926393209,0.400953529617808,-0.0652110299770749,0.949176026974716,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"62","L6 CT","scale(age_death)",-0.155261708963279,0.206582439921017,-0.751572636196183,0.46106147876464,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"63","L6 CT","factor(msex)1",-0.334790115681399,0.42184407497114,-0.793634746924687,0.436723439481052,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"64","L6 CT","(Intercept)",-0.24420072429071,0.438793576553918,-0.556527573189539,0.584024344135514,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"65","L6 CT","(Intercept)",-0.292561954049673,0.81513107187652,-0.358914000635706,0.734317554292618,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"66","L6 CT","scale(age_death)",-0.251303433517915,0.582806831951651,-0.43119507140363,0.68428425479659,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"67","L6 CT","factor(msex)1",-0.581186857740267,0.750554111189107,-0.774343713632438,0.47373364587894,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"68","L6 CT","scale(pmi)",-0.374962630285963,0.456742224701086,-0.820950220950901,0.449030755379894,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"69","L6 CT","LOADAD",1.16631076583961,1.21229595170977,0.962067689985022,0.380200743941126,"Cain","Glutamatergic","#ff6a6a","CgG","Filtered"
"70","L6 CT","scale(age_death)",0.171924801855154,0.2656926798621,0.647081439896599,0.530850562534704,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"71","L6 CT","factor(msex)1",-0.526810240920766,0.54905096655714,-0.959492420574658,0.357926223419312,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"72","L6 CT","scale(pmi)",-0.191867570329299,0.278621757167536,-0.688630967946728,0.505319975296902,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"73","L6 CT","LOADAD",0.447400865969215,0.523444225461254,0.854725000691277,0.410932594361882,"Zhou","Glutamatergic","#ff6a6a","CgG","Filtered"
"74","L6 CT","scale(pmi)",-0.0317215459793259,0.215675997513779,-0.147079630301926,0.884541719052835,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"75","L6 CT","LOADAD",0.632656218465284,0.453036920230294,1.39647827851135,0.177877304366305,"Mathys","Glutamatergic","#ff6a6a","CgG","Filtered"
"76","LAMP5","(Intercept)",-0.127525015793243,0.4078382367268,-0.312685286246636,0.760367842601788,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"77","LAMP5","scale(age_death)",-0.0422512441980956,0.270254845167384,-0.156338526223006,0.878598533603992,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"78","LAMP5","(Intercept)",0.758694935899687,0.356722314146686,2.12685023002993,0.0460690218842687,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"79","LAMP5","scale(age_death)",0.236586896448308,0.167943584337404,1.40872839758498,0.174273034468932,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"80","LAMP5","factor(msex)1",0.168664959775274,0.342943020758377,0.491816277241308,0.628203807647952,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"81","LAMP5","scale(pmi)",-0.363879472813639,0.175336297179265,-2.07532312856822,0.0510714444133983,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"82","LAMP5","LOADAD",-1.31195955717472,0.368301605159391,-3.56218799700027,0.00195241877156455,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"83","LAMP5","(Intercept)",0.487065463749727,0.796080603618801,0.611829331773238,0.567399130400486,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"84","LAMP5","scale(age_death)",0.700790260895695,0.569186024899213,1.23121480542286,0.272992093047608,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"85","LAMP5","factor(msex)1",0.631540668266555,0.733012874246695,0.861568316812415,0.42830044331487,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"86","LAMP5","scale(pmi)",0.319208914793657,0.446067679767353,0.715606463485856,0.506251702665748,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"87","LAMP5","LOADAD",-1.60567159576601,1.18396332356711,-1.35618356059236,0.233067648565579,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"88","LAMP5","factor(msex)1",0.812194170071059,0.558478630397031,1.45429766845986,0.173795656515249,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"89","LAMP5","scale(pmi)",-0.448705273148955,0.283405925532682,-1.58326002642881,0.141668744757611,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"90","LAMP5","LOADAD",-0.354095595966808,0.532432200161536,-0.665052932297067,0.519716684168638,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"91","Microglia","LOADAD",0.339142356495344,0.484550602236426,0.699911123688722,0.49204453492276,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"92","Microglia","(Intercept)",-0.00966754283701057,0.430357544746976,-0.0224639789751903,0.982480164048497,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"93","Microglia","scale(age_death)",-0.0996542423824951,0.285177310876126,-0.349446602453526,0.733352158675571,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"94","Microglia","factor(msex)1",-0.421873202067465,0.589315739741003,-0.715869564680002,0.488990104128709,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"95","Microglia","scale(pmi)",-0.228464312096414,0.299054544904506,-0.763955325171091,0.460966756009717,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"96","Microglia","LOADAD",0.33573998722462,0.561831122664551,0.597581681898172,0.562219088893916,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"97","Microglia","(Intercept)",-0.225634371191643,0.469316477934283,-0.480772318467877,0.635895714240197,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"98","Microglia","scale(age_death)",-0.096395723536609,0.220952512268349,-0.436273489479655,0.667311481528679,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"99","Microglia","factor(msex)1",0.0178817979887979,0.451187952790311,0.0396327026867858,0.968778917171044,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"100","Microglia","scale(pmi)",-0.093327933447356,0.23067862643539,-0.404579890601593,0.690080555153236,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"101","Microglia","(Intercept)",-0.0969044632652983,0.985459359064964,-0.0983343071166775,0.925487324726542,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"102","Microglia","scale(age_death)",-0.0854861614901621,0.704589073940685,-0.121327685386956,0.908156633139957,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"103","Microglia","factor(msex)1",-0.119528602414694,0.907388515632533,-0.131728141094415,0.900335873280065,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"104","Microglia","scale(pmi)",-0.0355782950323696,0.552182238588522,-0.0644321612432051,0.951122817124539,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"105","Microglia","LOADAD",0.313337528945291,1.46561508055227,0.213792511487546,0.83915354949214,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"106","Oligodendrocyte","(Intercept)",-0.957014922235372,0.823159259572648,-1.16261210829629,0.297455509668724,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"107","Oligodendrocyte","scale(age_death)",-0.770959639959515,0.588546869105089,-1.30993754351594,0.247169094729577,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"108","Oligodendrocyte","factor(msex)1",0.332918120081457,0.757946283428174,0.439237090227127,0.678823115203535,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"109","Oligodendrocyte","scale(pmi)",-0.433714594837466,0.46124065745032,-0.940321690709109,0.39022485675503,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"110","Oligodendrocyte","LOADAD",1.58111172438929,1.22423579767979,1.29150914177306,0.253005191734927,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"111","Oligodendrocyte","(Intercept)",-0.022965066662607,0.422120552105809,-0.05440404772533,0.957588780082993,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"112","Oligodendrocyte","scale(age_death)",0.068934642938687,0.279719050785681,0.246442431236135,0.809878191978341,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"113","Oligodendrocyte","factor(msex)1",0.299631932868728,0.578036305998475,0.518361787589028,0.614472772304842,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"114","Oligodendrocyte","scale(pmi)",0.353423619817008,0.293330676191726,1.20486416356264,0.253537851963908,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"115","Oligodendrocyte","LOADAD",-0.178793816326332,0.551077741250761,-0.324443908622639,0.751688090766104,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"116","Oligodendrocyte","(Intercept)",0.0475294402086546,0.450090819310108,0.105599666044082,0.916951944541936,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"117","Oligodendrocyte","scale(age_death)",-0.217010777923436,0.211901141236753,-1.02411330423641,0.318010027000463,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"118","Oligodendrocyte","factor(msex)1",-0.232885067543174,0.432704933413136,-0.538207562613624,0.596373267311113,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"119","Oligodendrocyte","scale(pmi)",0.297118784834013,0.221228822875837,1.34303831196882,0.194303248230445,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"120","Oligodendrocyte","LOADAD",0.100399050331358,0.46470087416862,0.216050917724178,0.831136345780483,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"121","OPC","(Intercept)",-0.300263333970019,0.472692634723777,-0.635218981453944,0.532486587492388,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"122","OPC","scale(age_death)",0.00929076157529399,0.222541994759426,0.0417483521945489,0.96711328240864,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"123","OPC","factor(msex)1",0.272223373644242,0.45443369706261,0.59903870554462,0.555872424582904,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"124","OPC","scale(pmi)",0.131471336472039,0.23233807639602,0.565862206106702,0.577781799733633,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"125","OPC","LOADAD",0.264993929094973,0.488036349876897,0.542979901316397,0.593144072013286,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"126","OPC","scale(age_death)",0.698054038641889,0.49188137178118,1.41915119922945,0.215075159986945,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"127","OPC","factor(msex)1",1.15772804974096,0.633457889591675,1.82763222112086,0.127154392272569,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"128","OPC","scale(pmi)",-0.251129204467464,0.385484485972869,-0.651463842529681,0.543499019234118,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"129","OPC","LOADAD",-0.335166194074838,1.02316198616773,-0.327578818022949,0.756501283996085,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"130","OPC","(Intercept)",-0.188280737649039,0.392167972104192,-0.480102280252036,0.640559632042924,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"131","OPC","scale(age_death)",-0.18056676243415,0.259870912132308,-0.6948325264746,0.50157343289755,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"132","OPC","factor(msex)1",-0.625629180349105,0.537020348322672,-1.16500088367823,0.268661075829637,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"133","OPC","scale(pmi)",-0.0860092954016238,0.272516691888591,-0.315611109196884,0.758204839763787,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"134","OPC","LOADAD",0.845783360559908,0.511974693437571,1.65200227941157,0.126763011309063,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"135","OPC","(Intercept)",-0.411280927833063,0.687960002928293,-0.59782680109665,0.576000567673407,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"136","PAX6","(Intercept)",0.0126606712563338,0.429783994313954,0.0294582195331484,0.977026816908322,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"137","PAX6","scale(age_death)",0.298849931663452,0.284797246503751,1.04934277045237,0.316528620357586,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"138","PAX6","factor(msex)1",0.567004878972287,0.588530340944489,0.963425059891292,0.356036041532678,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"139","PAX6","(Intercept)",0.263448757718532,0.440168548170771,0.598517905955249,0.556212958697779,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"140","PAX6","scale(age_death)",0.316309956536174,0.207229771620041,1.52637313675244,0.142576827850241,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"141","PAX6","factor(msex)1",-0.427624160426234,0.423165934863388,-1.0105354074975,0.324309093569287,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"142","PAX6","scale(pmi)",-0.016983133901623,0.216351824123063,-0.0784977615532507,0.938212184698179,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"143","PAX6","LOADAD",-0.0909205636155306,0.454456523752285,-0.200064382099374,0.843450488892365,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"144","PAX6","(Intercept)",-0.0127507480205141,0.663576725448853,-0.0192151827083587,0.985412653377078,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"145","PAX6","scale(age_death)",0.85511641762829,0.474447683886452,1.80234079893399,0.13136113161611,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"146","PAX6","factor(msex)1",1.0311106442716,0.611006323471974,1.68756133064619,0.152299550064076,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"147","PAX6","scale(pmi)",-0.190257669671641,0.371821809152287,-0.511690452223359,0.630657571101669,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"148","PAX6","LOADAD",-1.00560914823057,0.986898188114136,-1.01895936211231,0.354966285017232,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"149","PAX6","scale(pmi)",-0.245925465353109,0.298655985925302,-0.823440603713928,0.42774945802744,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"150","PAX6","LOADAD",-0.450575001741884,0.561082353443185,-0.803046110747998,0.438955554180859,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"151","Pericyte","(Intercept)",-0.469514295386584,0.792007264722417,-0.592815642355427,0.579098540190394,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"152","Pericyte","scale(age_death)",-0.791251120954868,0.566273646976725,-1.39729462103574,0.221166631761155,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"153","Pericyte","(Intercept)",-0.0466879948935272,0.431946856781984,-0.108087358804632,0.915872755022779,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"154","Pericyte","scale(age_death)",-0.289375221532029,0.286230471760184,-1.01098677493178,0.333744414691902,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"155","Pericyte","factor(msex)1",-0.127807069143199,0.591492084989326,-0.216075704792406,0.832883393357682,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"156","Pericyte","scale(pmi)",-0.268602933734656,0.300158954466142,-0.894868967718753,0.390018185309665,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"157","Pericyte","(Intercept)",0.0762682239797653,0.45015963162929,0.169424840925258,0.867164416484907,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"158","Pericyte","scale(age_death)",-0.227678725015797,0.211933537829485,-1.07429304180719,0.295482087815735,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"159","Pericyte","factor(msex)1",-0.461539546904471,0.432771087684034,-1.06647500269575,0.298914427541756,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"160","Pericyte","scale(pmi)",-0.0729514058576535,0.221262645534996,-0.329705024005578,0.745051061302261,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"161","Pericyte","LOADAD",0.22698556020997,0.46477192015202,0.488380537567171,0.630592136269697,"Mathys","Non-neuronal","#7F7F7F","CgG","Filtered"
"162","Pericyte","LOADAD",0.765204250498029,1.17790528894617,0.649631390298475,0.544589295878997,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"163","Pericyte","factor(msex)1",0.173824340275141,0.729262236637078,0.238356425908895,0.82106519214818,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"164","Pericyte","scale(pmi)",-0.0375343259197568,0.44378526662708,-0.0845776747052253,0.935879207618944,"Cain","Non-neuronal","#7F7F7F","CgG","Filtered"
"165","Pericyte","LOADAD",0.189231291644454,0.563905967118407,0.335572422848152,0.743506329641987,"Zhou","Non-neuronal","#7F7F7F","CgG","Filtered"
"166","PVALB","scale(age_death)",0.0612595687689647,0.210327763226922,0.291257643922509,0.773853481465144,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"167","PVALB","(Intercept)",0.306297430274113,0.887277434600401,0.345210436251046,0.743984518486394,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"168","PVALB","scale(age_death)",0.668970379853334,0.634390429420389,1.05450894091284,0.339916927552722,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"169","PVALB","factor(msex)1",0.337385976233206,0.81698483750787,0.412964795359443,0.696744821946128,"Cain","GABAergic","#1E90FF","CgG","Filtered"
"170","PVALB","(Intercept)",0.183503461946724,0.446748869411225,0.410753052802494,0.685621069398288,"Mathys","GABAergic","#1E90FF","CgG","Filtered"
"171","PVALB","(Intercept)",0.0059656472397817,0.433997422582423,0.013745812600186,0.989278916079207,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
"172","PVALB","scale(age_death)",0.0461800284597667,0.287589283399208,0.160576318818054,0.875338054887849,"Zhou","GABAergic","#1E90FF","CgG","Filtered"
