"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"18","ENDO","scale(age_death)",0.00131390214331353,0.163850245416968,0.00801892081375829,0.993745479164478,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"19","ENDO","(Intercept)",-0.341142588692841,0.457644079518965,-0.745432103156278,0.464681699154081,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"20","ENDO","(Intercept)",-0.600964828060544,0.631999968094514,-0.950893763289987,0.385325200743417,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"21","ENDO","factor(msex)1",0.36612111083762,0.439966430016722,0.832156923480967,0.415146623048717,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"22","ENDO","scale(pmi)",-0.236007240076043,0.224941404410918,-1.04919430326357,0.306602506741346,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"23","ENDO","LOADAD",0.258444461704349,0.472499314997205,0.546973198693162,0.590448656474624,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"24","ENDO","LOADAD",1.03976423749243,0.939935955376938,1.10620753631609,0.318999021898304,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"25","ENDO","scale(pmi)",-0.126204943656845,0.171823489130758,-0.734503438937866,0.478007835891772,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"26","ENDO","LOADAD",0.649760239321451,0.322803265970427,2.01286761262502,0.0692589770694004,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"27","ENDO","factor(msex)1",0.162165418628661,0.581931165048973,0.278667698807665,0.791657521763613,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"28","ENDO","factor(msex)1",-1.44058231546561,0.33859470898296,-4.25459192730063,0.00135525111733682,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"29","ENDO","scale(age_death)",-0.797058496714392,0.451870762760599,-1.76390809585676,0.138026599872574,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"30","ENDO","scale(pmi)",-0.760041020883417,0.354128411243084,-2.14623000231886,0.0846476019781948,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"31","L2/3 IT","scale(age_death)",0.207751082274267,0.208574159985032,0.996053788682048,0.331123225487659,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
