"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"55","L5/6 NP","LOADAD",0.000788120564185125,0.579888308630387,0.00135909028075864,0.99893993777919,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"56","L5/6 NP","LOADAD",0.146699866270988,1.32121679954399,0.111033909288483,0.915908812389303,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"57","L5/6 NP","factor(msex)1",-0.213403856550999,0.443964627905568,-0.480677610641518,0.635961861298367,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"58","L5/6 NP","scale(pmi)",-0.0296118978680349,0.22698556093485,-0.130457187435522,0.897507983011533,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"59","L5/6 NP","LOADAD",-0.0980583150629716,0.476793155696894,-0.205662170044465,0.839133748180375,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"60","L5/6 NP","scale(pmi)",0.415431600630445,0.497779027872759,0.834570316081369,0.441996476165185,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"61","L6 CT","(Intercept)",-0.0910132631933258,0.397113415866961,-0.229187077436378,0.822929034849539,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"62","L6 CT","scale(age_death)",-0.164344496369509,0.202329502566029,-0.812261653813321,0.426204504223681,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"63","L6 CT","factor(msex)1",-0.350290074683883,0.413159520634811,-0.847832513082767,0.406563776548059,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"64","L6 CT","(Intercept)",-0.314153783387066,0.429760080804866,-0.730998055470182,0.473258182312409,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"65","L6 CT","(Intercept)",-0.295936548241795,0.827156700651715,-0.357775676614392,0.735118478222556,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"66","L6 CT","scale(age_death)",-0.216720161667047,0.591404981194769,-0.366449672488765,0.729025159754979,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"67","L6 CT","factor(msex)1",-0.538249970150486,0.761627036057592,-0.706710692593881,0.51131004714467,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"68","L6 CT","scale(pmi)",-0.349569463298174,0.463480542782333,-0.754226835930725,0.484697572871103,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"69","L6 CT","LOADAD",1.13012306663408,1.23018095399213,0.918664089999645,0.400418124261507,"Cain","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"70","L6 CT","scale(age_death)",0.147359975210922,0.263148020598443,0.559988917552185,0.586709737826399,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"71","L6 CT","factor(msex)1",-0.495850674567793,0.543792456503365,-0.911838089399323,0.381402990440318,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"72","L6 CT","scale(pmi)",-0.192676425092502,0.275953270268309,-0.698221205732271,0.499533341019405,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"73","L6 CT","LOADAD",0.553914532312496,0.518430962777393,1.0684441556982,0.308206758657502,"Zhou","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"74","L6 CT","scale(pmi)",0.0296664015194169,0.211235850002928,0.140442077038559,0.889715535994412,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"75","L6 CT","LOADAD",0.753582842555202,0.443710195064432,1.69836720214592,0.10494344487392,"Mathys","Glutamatergic","#ff6a6a","CgG","Unfiltered"
"76","LAMP5","(Intercept)",-0.18935669503202,0.390386305193297,-0.485049533021558,0.637156674974296,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"77","LAMP5","scale(age_death)",-0.0934494282860255,0.258690286894694,-0.361240576164603,0.724762026831506,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"78","LAMP5","(Intercept)",0.777899829452197,0.339812723731888,2.28920159583536,0.0330789121603532,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"79","LAMP5","scale(age_death)",0.236308698629987,0.159982609900658,1.47708990856397,0.155225724569839,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
