"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"154","Pericyte","scale(age_death)",-0.304876929084544,0.286536181066141,-1.0640084890856,0.310124388857139,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"155","Pericyte","factor(msex)1",-0.0703041277803006,0.592123829868442,-0.118732137154353,0.907628097818234,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"156","Pericyte","scale(pmi)",-0.252687143407691,0.300479540129444,-0.840946253108731,0.418283554801913,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"157","Pericyte","(Intercept)",0.101091631144235,0.450414606970399,0.224441280499767,0.824690997649156,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"158","Pericyte","scale(age_death)",-0.224427933883694,0.21205357930434,-1.05835484890163,0.30250963091301,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"159","Pericyte","factor(msex)1",-0.476334903759818,0.433016213963584,-1.10003941746135,0.284379865394494,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"160","Pericyte","scale(pmi)",-0.0775018009765808,0.221387971118536,-0.350072321386805,0.729944140734615,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"161","Pericyte","LOADAD",0.199295504156996,0.46503517205324,0.428560066278554,0.672823678145167,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"162","Pericyte","LOADAD",0.764752498995117,1.18843384691949,0.643496060784041,0.548250161019432,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"163","Pericyte","factor(msex)1",0.19336455118105,0.735780655230015,0.26280189592726,0.803188342186586,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"164","Pericyte","scale(pmi)",-0.0321947125591047,0.447751985302372,-0.0719030034838668,0.945466653995859,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"165","Pericyte","LOADAD",0.232082654762268,0.564508248562352,0.411123584736483,0.688877672121714,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"166","PVALB","scale(age_death)",0.0411367861251922,0.208613620191795,0.197191276808158,0.845668064419042,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"167","PVALB","(Intercept)",0.277954812536333,0.860230137189892,0.323116803887302,0.759682550064092,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"168","PVALB","scale(age_death)",0.718196637292847,0.615052006115798,1.16770066620615,0.295576229756783,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"169","PVALB","factor(msex)1",0.409309520422859,0.792080302558322,0.516752555392224,0.627364872178683,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"170","PVALB","(Intercept)",0.298745460142991,0.443107926098734,0.674204731053319,0.507899682032636,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"171","PVALB","(Intercept)",-0.0558016077228323,0.431179919400965,-0.129416063253495,0.899364528547981,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"172","PVALB","scale(age_death)",0.0247092570371682,0.285722259129549,0.0864799862371407,0.932638972263816,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"173","PVALB","factor(msex)1",0.571151900755311,0.590441869243031,0.967329606024636,0.354166476393695,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"174","PVALB","scale(pmi)",-0.401845583834343,0.299626011307016,-1.34115720488161,0.206904512444904,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"175","PVALB","LOADAD",-0.316760710120819,0.562904731529416,-0.562725257718438,0.584908156339796,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"176","PVALB","LOADAD",-0.965219145495527,1.27936910864321,-0.754449313317527,0.48457533042818,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"177","PVALB","factor(msex)1",0.160504269459042,0.425991771952322,0.376777862923151,0.71030654800857,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"178","PVALB","scale(pmi)",-0.358080746789852,0.217796588359728,-1.64410631721384,0.115782279472148,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"179","PVALB","LOADAD",-0.587167983567705,0.457491314585678,-1.28345165219031,0.214006255792728,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"180","PVALB","scale(pmi)",0.32444283206018,0.482012574628674,0.673100348699657,0.530734862811036,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"181","SST","(Intercept)",0.444640195402649,0.359055722907073,1.23835986181378,0.241359752017232,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"182","SST","scale(age_death)",0.0369693811133733,0.213928230868889,0.172812073297754,0.86453604361094,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"183","SST","factor(msex)1",0.28023319148074,0.436844277256101,0.64149447771397,0.528485450071813,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"184","SST","(Intercept)",0.232634884196331,0.454396480091442,0.511964538434621,0.614282775073815,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"185","SST","(Intercept)",-0.18444019399946,0.919444554153866,-0.200599582830956,0.848916087016287,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"186","SST","scale(age_death)",0.0123204611494649,0.65738945091126,0.0187414950641306,0.985772205663166,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"187","SST","factor(msex)1",0.346316435797038,0.846603587987329,0.40906563675256,0.699424247500889,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"188","SST","scale(pmi)",-0.371913074805503,0.515192176623529,-0.721891930197679,0.502698691108981,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"189","SST","LOADAD",0.0225639522018812,1.36743518837567,0.0165009299114821,0.987472955401653,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"190","SST","scale(age_death)",-0.208356762855515,0.237929012197345,-0.875709779699746,0.399906394237952,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"191","SST","factor(msex)1",0.277055621779839,0.491677656255867,0.563490364580774,0.584404942373701,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"192","SST","scale(pmi)",-0.303341021891811,0.249507060164274,-1.21576127622238,0.249523381150447,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"193","SST","LOADAD",-1.09707210714018,0.468746702276632,-2.34043696054151,0.0391421157398949,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"194","SST","scale(pmi)",-0.173996710741088,0.223345143017219,-0.77904855413701,0.445071911789893,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"195","SST","LOADAD",-0.573666900167322,0.469146297721196,-1.22278893162712,0.235623584196357,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"196","VIP","(Intercept)",-0.0507083943546068,0.414287163608407,-0.122399144383188,0.904790482268517,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"197","VIP","scale(age_death)",-0.126160552394882,0.274528239810006,-0.459554006109514,0.65478554326166,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"198","VIP","(Intercept)",0.225704098143225,0.412803118013374,0.546759673786942,0.59059262887381,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"199","VIP","scale(age_death)",0.200344428458055,0.194346225384472,1.03086349149162,0.31491078253564,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"200","VIP","factor(msex)1",0.555531958391525,0.396857563028059,1.39982706680141,0.176886129059016,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"201","VIP","scale(pmi)",-0.125396566841523,0.20290115674333,-0.618017998784256,0.543537677734463,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"202","VIP","LOADAD",-0.769311622142432,0.426202805234688,-1.80503650537638,0.0861477437127845,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"203","VIP","(Intercept)",0.110681757683189,0.620044342176555,0.178506197306244,0.86533283316704,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"204","VIP","scale(age_death)",0.996714924734817,0.443322664539777,2.24828325835659,0.0744370153349661,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"205","VIP","factor(msex)1",1.12850233923733,0.570922697215812,1.97662896350178,0.105029813074952,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"206","VIP","scale(pmi)",0.0802771583124111,0.347429317848335,0.231060403334916,0.826425291262341,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"207","VIP","LOADAD",-1.34986585460371,0.922155064179733,-1.46381656083452,0.203119400294478,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"208","VIP","factor(msex)1",0.712955380028691,0.567309552875698,1.256730785538,0.234882510319518,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"209","VIP","scale(pmi)",-0.377547246021947,0.287887271142262,-1.3114412614491,0.216422141129574,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"210","VIP","LOADAD",-0.433299746312304,0.540851264435186,-0.801144001696662,0.440010440205138,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"211","VLMC","LOADAD",0.252041116863759,0.480954731765895,0.524043325113684,0.60600789358765,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"212","VLMC","(Intercept)",-0.663310172196531,0.37759549762498,-1.75666864771602,0.106736991525542,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"213","VLMC","scale(age_death)",0.0997044619042247,0.250214431990346,0.398476063555245,0.697904918271122,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"214","VLMC","factor(msex)1",1.04223097689052,0.517065339557524,2.01566590748937,0.0689271929714169,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"215","VLMC","scale(pmi)",0.0101988066891775,0.262390310286346,0.0388688388608846,0.969691427252477,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"216","VLMC","LOADAD",0.544947111725174,0.49295035008263,1.1054807276916,0.292543687265511,"Zhou","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"217","VLMC","(Intercept)",-0.234041338215803,0.465833660543181,-0.502413968846522,0.620863345921961,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"218","VLMC","scale(age_death)",-0.000350961962790912,0.219312814349105,-0.0016002802382183,0.998739016269523,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"219","VLMC","factor(msex)1",0.15153129879791,0.44783966794945,0.338360600104354,0.738617687266624,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"220","VLMC","scale(pmi)",-0.197541549547817,0.228966750612404,-0.862752120207251,0.398501511012816,"Mathys","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"221","VLMC","(Intercept)",0.623679471376387,0.816401615339299,0.763937086426738,0.479382763551291,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"222","VLMC","scale(age_death)",-0.291432566220322,0.58371525200328,-0.499271802852744,0.6387765496524,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"223","VLMC","factor(msex)1",-0.554291912078703,0.751723998649338,-0.737360937092109,0.494028969331729,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"224","VLMC","scale(pmi)",0.339341753676014,0.457454148056472,0.74180495491785,0.491557933246273,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
"225","VLMC","LOADAD",-0.693067030674069,1.21418555541835,-0.570808166495828,0.59282568650336,"Cain","Non-neuronal","#7F7F7F","CgG","Unfiltered"
